125	130	135	140	145	150	155	160	165	170	175	180
72.978315	75.909801	78.84109	81.772127	84.702859	87.633236	90.563212	93.492742	96.421785	99.350519	102.27862	105.20628
22.223685	23.271162	24.329737	25.399485	26.479884	27.571042	28.673198	29.785929	30.908612	32.041699	33.184677	34.337922
46.540689	48.476865	50.419947	52.366342	54.321305	56.2785	58.240321	60.206522	62.178999	64.156829	66.139354	68.1273
60.994647	63.090373	65.16927	67.232319	69.281377	71.314113	73.332663	75.335774	77.324713	79.300752	81.262671	83.212409
57.294679	59.468799	61.635801	63.807065	65.976438	68.139255	70.300372	72.46306	74.628742	76.797737	78.967716	81.141928
75.59785	78.814097	82.028829	85.253999	88.484881	91.714008	94.944136	98.174232	101.40735	104.6455	107.88053	111.11544
79.076098	82.209812	85.341127	88.468769	91.595522	94.724691	97.85003	100.9723	104.09089	107.20852	110.32178	113.43205
68.154621	70.899603	73.652471	76.40536	79.161609	81.928045	84.703244	87.48167	90.263346	93.052031	95.849075	98.653597
61.686467	64.357416	67.046283	69.737675	72.433237	75.136634	77.846313	80.56085	83.275998	85.994938	88.716306	91.441594
47.931401	49.83204	51.729782	53.622593	55.507942	57.38859	59.259372	61.124307	62.980466	64.826072	66.663031	68.491752
40.586469	42.258051	43.938765	45.647214	47.379843	49.130619	50.910023	52.711949	54.539483	56.396987	58.281943	60.195765
66.082471	68.908761	71.745294	74.595295	77.464108	80.34664	83.240285	86.145654	89.062342	91.983271	94.912808	97.855538
94.802837	98.192348	101.54636	104.86427	108.14901	111.40111	114.61173	117.78277	120.91946	124.0127	127.06822	130.09089
83.060188	86.087751	89.103662	92.105965	95.089976	98.062333	101.02424	103.97688	106.92338	109.86719	112.79933	115.72574
40.123025	42.237008	44.38533	46.56129	48.76274	50.993175	53.25548	55.550543	57.866416	60.210409	62.584556	64.974774
39.104317	41.041782	42.988718	44.938903	46.903324	48.880248	50.864228	52.849063	54.837703	56.834764	58.840255	60.854267
71.748361	74.441901	77.129108	79.810313	82.489889	85.160779	87.828303	90.492103	93.155691	95.817246	98.467338	101.11905
64.812959	67.096543	69.394158	71.709964	74.044062	76.393648	78.766934	81.172268	83.602111	86.056095	88.532896	91.03492
59.421042	62.272827	65.140377	68.02309	70.917693	73.822773	76.729136	79.639828	82.549186	85.453725	88.359571	91.261118
70.882667	73.832388	76.78307	79.72661	82.676438	85.632591	88.588759	91.549312	94.516204	97.488274	100.46613	103.45468
76.179244	78.892566	81.587055	84.267051	86.935465	89.592567	92.236568	94.860863	97.47214	100.07066	102.6448	105.19861
60.286106	62.628853	64.952495	67.261757	69.536166	71.785268	74.008489	76.204565	78.369078	80.504094	82.619411	84.703952
48.064325	50.187215	52.321557	54.457089	56.598871	58.74768	60.908596	63.08198	65.270772	67.472582	69.695813	71.941819
56.962043	59.387944	61.835754	64.309179	66.827491	69.383716	71.980028	74.618701	77.299428	80.024113	82.783864	85.587483
62.519341	65.212246	67.942121	70.718829	73.542634	76.413152	79.323484	82.284424	85.284954	88.329234	91.407473	94.530913
85.139045	88.555298	91.954227	95.336095	98.692723	102.02491	105.3271	108.60135	111.84498	115.05189	118.22438	121.36342
76.405405	79.057414	81.662927	84.211506	86.693226	89.111258	91.457497	93.737467	95.943985	98.079309	100.14483	102.11978
44.56186	46.451393	48.361688	50.287364	52.229129	54.195858	56.194746	58.223238	60.283469	62.386173	64.530056	66.720544
52.080699	54.660283	57.266073	59.915905	62.602982	65.320258	68.078112	70.854203	73.659325	76.482147	79.330579	82.198353
62.74179	64.817762	66.845417	68.82461	70.761343	72.649649	74.496417	76.297148	78.057969	79.777586	81.457842	83.101836
62.036544	64.158798	66.293389	68.457631	70.656517	72.890168	75.167064	77.498535	79.891862	82.358443	84.887233	87.498972
