125	130	135	140	145	150	155	160	165	170	175	180
71.793468	74.615782	77.434202	80.248727	83.059354	85.866082	88.668919	91.467895	94.263038	97.05438	99.841869	102.62551
26.884093	28.146075	29.423123	30.715222	32.022575	33.345295	34.683301	36.036016	37.404187	38.787254	40.185794	41.599416
53.74961	55.994699	58.242088	60.492283	62.74454	64.997304	67.250964	69.504655	71.759113	74.013876	76.268625	78.523234
58.864165	61.014915	63.156475	65.289835	67.416185	69.535183	71.64792	73.755099	75.856786	77.953639	80.045464	82.132841
63.58123	66.214091	68.852726	71.497373	74.148155	76.804467	79.46805	82.138751	84.815548	87.498076	90.185359	92.876894
76.44951	79.490485	82.524573	85.552734	88.574087	91.58855	94.596734	97.597868	100.59188	103.57893	106.55819	109.5297
63.107535	65.578032	68.048664	70.521089	72.99472	75.470083	77.945861	80.423198	82.902825	85.385067	87.869817	90.355861
54.173945	56.59374	59.031277	61.486289	63.956603	66.441995	68.940975	71.455627	73.984764	76.525808	79.079263	81.646021
66.702035	69.379957	72.054374	74.722551	77.384914	80.041344	82.691531	85.335144	87.971496	90.598523	93.218251	95.833519
63.808331	66.171549	68.529072	70.879067	73.223512	75.56288	77.896784	80.225098	82.550856	84.872258	87.190463	89.505895
59.550085	62.058239	64.574168	67.102725	69.641523	72.190939	74.750256	77.319033	79.897616	82.485882	85.083285	87.688113
66.275314	68.979925	71.679445	74.379008	77.078238	79.775272	82.470823	85.163851	87.854709	90.542033	93.226914	95.909666
65.729069	68.289569	70.847491	73.40176	75.95375	78.502624	81.050671	83.597733	86.142179	88.683738	91.223514	93.763562
63.115916	65.72818	68.347955	70.972617	73.602525	76.238959	78.883484	81.533553	84.187793	86.848234	89.513992	92.186937
65.973894	68.648297	71.325414	74.005856	76.688461	79.374936	82.062132	84.751195	87.44299	90.135731	92.831961	95.529723
63.613009	66.152119	68.696471	71.246073	73.798715	76.355168	78.915558	81.479553	84.044886	86.613268	89.186169	91.75925
57.988569	60.335618	62.67966	65.021308	67.358784	69.693294	72.026082	74.355619	76.682749	79.007499	81.328631	83.644886
59.976574	62.422309	64.869148	67.320091	69.776274	72.237869	74.704426	77.175357	79.653523	82.138324	84.627684	87.122072
59.212572	61.549763	63.88881	66.227126	68.56817	70.912175	73.257135	75.602575	77.952453	80.304741	82.661775	85.025771
63.693717	66.363985	69.048534	71.746544	74.456382	77.181259	79.920183	82.671192	85.436485	88.215006	91.007736	93.816221
75.764326	78.737347	81.696426	84.64356	87.576598	90.494104	93.39659	96.28527	99.158162	102.01753	104.86022	107.68517
64.739181	67.107475	69.469044	71.823054	74.173516	76.517192	78.851943	81.180861	83.505455	85.825055	88.139164	90.45086
48.598698	50.792575	53.011593	55.250662	57.513091	59.796284	62.103136	64.429415	66.774218	69.136763	71.517912	73.918041
55.832015	58.355685	60.8843	63.414679	65.946396	68.478266	71.014077	73.551166	76.08785	78.619328	81.150501	83.679635
69.448582	72.146763	74.842759	77.537194	80.233815	82.933676	85.632134	88.336567	91.048416	93.765427	96.488663	99.222642
74.86613	77.74044	80.607195	83.469037	86.324467	89.173904	92.013363	94.845532	97.667623	100.4823	103.28271	106.06783
67.653372	70.159139	72.648637	75.126722	77.586335	80.032978	82.466253	84.883528	87.290256	89.686034	92.073555	94.452889
57.25736	59.585978	61.927581	64.286282	66.659587	69.04562	71.45025	73.87413	76.312305	78.768548	81.241521	83.73331
57.369449	60.01169	62.668702	65.340812	68.028595	70.729681	73.443514	76.165991	78.8986	81.640676	84.389503	87.146426
63.852736	66.459341	69.065522	71.668413	74.27204	76.876843	79.480493	82.080842	84.68696	87.288368	89.894342	92.497507
64.837277	67.332309	69.825907	72.309794	74.787232	77.257401	79.720279	82.174032	84.613748	87.040735	89.456067	91.857129
62.89813	65.484618	68.077816	70.676354	73.279507	75.890597	78.509243	81.135858	83.7703	86.416988	89.070213	91.732059
66.892658	69.584934	72.265634	74.936668	77.592901	80.234151	82.860529	85.473414	88.074208	90.662125	93.237024	95.801581
62.899139	65.096076	67.286168	69.475455	71.664953	73.854525	76.04932	78.255393	80.472828	82.706031	84.954836	87.223253
53.771466	56.098643	58.452514	60.834829	63.244405	65.680773	68.140049	70.621424	73.118385	75.628475	78.149135	80.683603
