Step	Time	Atoms	Temp	PotEng	KinEng	TotEng	Density
225000	225	14361	780.2436	-46586.411	1448.2692	-45138.142	2.5676584
230000	230	14361	776.72699	-46665.923	1441.7418	-45224.182	2.5937786
235000	235	14361	765.58111	-46703.354	1421.053	-45282.301	2.6284522
240000	240	14361	790.1243	-46608.785	1466.6095	-45142.175	2.5677645
245000	245	14361	782.54164	-46665.634	1452.5348	-45213.099	2.59047
250000	250	14361	774.25009	-46702.353	1437.1442	-45265.209	2.6250411
255000	255	14361	782.04102	-46629.344	1451.6055	-45177.738	2.5747117
260000	260	14361	779.457	-46663.35	1446.8091	-45216.54	2.5860972
265000	265	14361	782.4976	-46702.574	1452.453	-45250.121	2.6269118
270000	270	14361	772.32677	-46633.1	1433.5742	-45199.526	2.5820027
275000	275	14361	777.74315	-46612.466	1443.6279	-45168.838	2.5764738
280000	280	14361	776.41726	-46708.18	1441.1668	-45267.013	2.6218573
285000	285	14361	784.80819	-46658.602	1456.7419	-45201.86	2.586423
290000	290	14361	782.33098	-46627.078	1452.1437	-45174.935	2.5739729
295000	295	14361	776.89578	-46699.607	1442.0551	-45257.552	2.6227806
300000	300	14361	776.64354	-46672.609	1441.5869	-45231.022	2.5901451
305000	305	14361	776.35176	-46612.554	1441.0453	-45171.508	2.5734958
310000	310	14361	780.44958	-46682.037	1448.6515	-45233.386	2.6192588
315000	315	14361	779.2962	-46684.359	1446.5107	-45237.849	2.5979477
320000	320	14361	785.02591	-46605.53	1457.146	-45148.384	2.5687692
325000	325	14361	770.74327	-46695.838	1430.6349	-45265.203	2.6157173
330000	330	14361	781.04829	-46697.084	1449.7629	-45247.322	2.60411
335000	335	14361	778.50524	-46609.342	1445.0425	-45164.3	2.5677427
340000	340	14361	775.22593	-46678.787	1438.9555	-45239.832	2.6070436
345000	345	14361	773.21876	-46683.564	1435.2299	-45248.334	2.6066232
350000	350	14361	778.20116	-46623.35	1444.4781	-45178.872	2.5722544
355000	355	14361	775.51615	-46687.147	1439.4942	-45247.653	2.6047144
360000	360	14361	784.94024	-46691.483	1456.987	-45234.496	2.6105982
365000	365	14361	782.14939	-46600.805	1451.8067	-45148.998	2.5732141
370000	370	14361	785.08649	-46673.019	1457.2584	-45215.761	2.5980009
375000	375	14361	781.56074	-46687.357	1450.714	-45236.643	2.6171981
380000	380	14361	776.49762	-46614.192	1441.316	-45172.876	2.577232
385000	385	14361	782.81674	-46658.659	1453.0454	-45205.613	2.5898897
390000	390	14361	777.11481	-46704.531	1442.4616	-45262.069	2.6180115
395000	395	14361	778.64457	-46628.58	1445.3011	-45183.279	2.5815917
400000	400	14361	781.89157	-46666.622	1451.3281	-45215.294	2.5899076
405000	405	14361	777.63492	-46693.805	1443.427	-45250.378	2.6151331
410000	410	14361	779.33102	-46651.849	1446.5753	-45205.274	2.5867784
415000	415	14361	775.42664	-46653.809	1439.3281	-45214.481	2.5861863
420000	420	14361	781.22446	-46682.697	1450.0899	-45232.608	2.6135674
425000	425	14361	776.34837	-46655.679	1441.039	-45214.64	2.5859617
430000	430	14361	774.62925	-46641.648	1437.848	-45203.8	2.5825202
435000	435	14361	777.31819	-46701.312	1442.8391	-45258.473	2.613945
440000	440	14361	779.21298	-46660.697	1446.3562	-45214.34	2.5927783
445000	445	14361	781.88464	-46642.723	1451.3152	-45191.408	2.5817231
450000	450	14361	777.03306	-46688.467	1442.3099	-45246.157	2.6133516
455000	455	14361	780.55166	-46666.472	1448.841	-45217.631	2.5925614
460000	460	14361	778.20307	-46628.237	1444.4816	-45183.755	2.5745511
465000	465	14361	773.69316	-46693.905	1436.1104	-45257.795	2.6135067
470000	470	14361	782.37252	-46669.418	1452.2208	-45217.197	2.6019946
475000	475	14361	779.58481	-46644.317	1447.0464	-45197.271	2.5758359
480000	480	14361	775.2431	-46692.326	1438.9874	-45253.338	2.6119526
485000	485	14361	788.01394	-46686.934	1462.6923	-45224.242	2.604683
490000	490	14361	781.46963	-46620.049	1450.5449	-45169.504	2.5774268
495000	495	14361	788.22168	-46692.536	1463.0779	-45229.458	2.6053662
500000	500	14361	785.41328	-46680.315	1457.865	-45222.45	2.6057134
505000	505	14361	779.32105	-46623.314	1446.5568	-45176.757	2.5809263
510000	510	14361	777.79591	-46664.48	1443.7259	-45220.754	2.6006047
515000	515	14361	774.79021	-46681.495	1438.1467	-45243.348	2.6070796
520000	520	14361	784.97967	-46617.48	1457.0602	-45160.419	2.5799121
525000	525	14361	778.02795	-46684.798	1444.1566	-45240.642	2.5954642
530000	530	14361	779.05342	-46694.113	1446.06	-45248.053	2.6131333
535000	535	14361	774.63608	-46623.936	1437.8607	-45186.075	2.5797875
540000	540	14361	773.60055	-46673.937	1435.9385	-45237.998	2.5944203
545000	545	14361	775.61611	-46699.996	1439.6798	-45260.316	2.6133956
550000	550	14361	776.61679	-46645.169	1441.5372	-45203.632	2.5833478
555000	555	14361	783.90988	-46661.661	1455.0745	-45206.587	2.5879379
560000	560	14361	776.46992	-46686.478	1441.2646	-45245.213	2.6110037
565000	565	14361	781.46819	-46669.913	1450.5422	-45219.37	2.5867689
570000	570	14361	771.61118	-46657.63	1432.2459	-45225.384	2.5844404
575000	575	14361	781.64391	-46689.422	1450.8684	-45238.553	2.610822
580000	580	14361	787.05716	-46642.952	1460.9164	-45182.036	2.5896805
585000	585	14361	777.95711	-46646.816	1444.0251	-45202.791	2.583383
590000	590	14361	777.09881	-46699.411	1442.4319	-45256.979	2.6080662
595000	595	14361	776.32019	-46673.13	1440.9867	-45232.143	2.5910801
600000	600	14361	774.26575	-46655.995	1437.1733	-45218.822	2.58479
605000	605	14361	779.62488	-46694.604	1447.1207	-45247.483	2.6095332
610000	610	14361	781.5115	-46676.939	1450.6226	-45226.316	2.596487
615000	615	14361	780.67165	-46658.388	1449.0637	-45209.324	2.5839102
620000	620	14361	779.13093	-46688.53	1446.2039	-45242.326	2.6065504
625000	625	14361	782.27354	-46681.753	1452.0371	-45229.715	2.601556
630000	630	14361	774.59248	-46647.997	1437.7797	-45210.218	2.5817228
635000	635	14361	784.85066	-46699.952	1456.8207	-45243.131	2.6052819
640000	640	14361	779.19198	-46677.253	1446.3172	-45230.936	2.6034629
645000	645	14361	778.5332	-46653.644	1445.0944	-45208.549	2.584963
650000	650	14361	771.12328	-46682.192	1431.3403	-45250.852	2.6003523
655000	655	14361	776.40781	-46684.195	1441.1493	-45243.046	2.5998777
660000	660	14361	776.59974	-46663.709	1441.5056	-45222.203	2.5897045
665000	665	14361	779.13749	-46695.544	1446.2161	-45249.328	2.5992363
670000	670	14361	783.61989	-46682.962	1454.5362	-45228.426	2.6039972
675000	675	14361	781.98845	-46657.875	1451.5079	-45206.367	2.5865875
680000	680	14361	784.76014	-46680.573	1456.6527	-45223.921	2.5996922
685000	685	14361	783.52986	-46703.178	1454.3691	-45248.808	2.599418
690000	690	14361	780.95829	-46667.308	1449.5958	-45217.712	2.587383
695000	695	14361	770.36494	-46693.199	1429.9327	-45263.267	2.59549
700000	700	14361	777.89605	-46693.342	1443.9117	-45249.431	2.610035
705000	705	14361	778.89034	-46667.216	1445.7573	-45221.459	2.5870246
710000	710	14361	773.73444	-46684.145	1436.1871	-45247.958	2.5921938
715000	715	14361	778.3247	-46685.521	1444.7074	-45240.814	2.6088442
720000	720	14361	769.83819	-46664.237	1428.9549	-45235.282	2.5902471
725000	725	14361	784.0949	-46666.956	1455.4179	-45211.538	2.5895677
730000	730	14361	784.67069	-46682.572	1456.4867	-45226.085	2.6099871
735000	735	14361	779.14252	-46664.701	1446.2254	-45218.476	2.5913951
740000	740	14361	780.89355	-46670.194	1449.4756	-45220.719	2.5887302
745000	745	14361	779.88131	-46690.021	1447.5967	-45242.424	2.604986
750000	750	14361	775.36387	-46686.716	1439.2116	-45247.504	2.5902144
755000	755	14361	781.56811	-46654.032	1450.7277	-45203.305	2.5900848
760000	760	14361	779.67079	-46682.255	1447.206	-45235.049	2.6049669
765000	765	14361	775.26723	-46671.655	1439.0322	-45232.623	2.5961032
770000	770	14361	780.96562	-46642.713	1449.6094	-45193.103	2.5859133
775000	775	14361	777.35062	-46679.815	1442.8993	-45236.916	2.6009601
780000	780	14361	776.21559	-46676.31	1440.7925	-45235.518	2.5971355
785000	785	14361	784.49774	-46678.878	1456.1656	-45222.712	2.5869109
790000	790	14361	784.43451	-46684.716	1456.0483	-45228.668	2.6017294
795000	795	14361	785.3691	-46688.823	1457.783	-45231.04	2.600339
800000	800	14361	782.64743	-46638.361	1452.7311	-45185.63	2.5811041
805000	805	14361	788.62671	-46671.049	1463.8297	-45207.219	2.6026302
810000	810	14361	781.33075	-46672.57	1450.2871	-45222.283	2.6034916
815000	815	14361	777.98154	-46636.736	1444.0704	-45192.665	2.5849771
820000	820	14361	773.80226	-46676.913	1436.3129	-45240.6	2.5976871
825000	825	14361	771.89881	-46701.109	1432.7798	-45268.329	2.6023641
830000	830	14361	773.44054	-46626.325	1435.6415	-45190.683	2.5852238
835000	835	14361	781.31809	-46694.326	1450.2636	-45244.063	2.5949014
840000	840	14361	769.44619	-46678.312	1428.2273	-45250.085	2.6062316
845000	845	14361	773.58709	-46669.654	1435.9135	-45233.74	2.588455
850000	850	14361	789.79686	-46677.001	1466.0017	-45210.999	2.5980579
855000	855	14361	785.15461	-46685.678	1457.3849	-45228.293	2.6049268
860000	860	14361	777.23679	-46654.753	1442.688	-45212.065	2.5886017
865000	865	14361	783.60766	-46673.924	1454.5135	-45219.411	2.5887165
870000	870	14361	780.18959	-46689.619	1448.1689	-45241.45	2.6049356
875000	875	14361	782.38953	-46661.533	1452.2524	-45209.281	2.5908596
880000	880	14361	767.59437	-46677.875	1424.79	-45253.085	2.5936069
885000	885	14361	776.91904	-46698.937	1442.0982	-45256.838	2.6028996
890000	890	14361	768.89611	-46679.311	1427.2063	-45252.104	2.5908143
895000	895	14361	783.48153	-46653.103	1454.2794	-45198.823	2.5926241
900000	900	14361	776.16455	-46691.213	1440.6978	-45250.515	2.6057156
905000	905	14361	776.02058	-46673.193	1440.4305	-45232.763	2.5921394
910000	910	14361	772.03477	-46672.173	1433.0322	-45239.141	2.5898939
915000	915	14361	782.66122	-46686.851	1452.7567	-45234.094	2.6052367
920000	920	14361	776.84786	-46669.397	1441.9661	-45227.431	2.5917312
925000	925	14361	782.25069	-46673.569	1451.9947	-45221.575	2.5859161
930000	930	14361	782.77527	-46678.713	1452.9684	-45225.745	2.5997203
935000	935	14361	763.78314	-46674.662	1417.7157	-45256.946	2.5984289
940000	940	14361	788.80957	-46668.792	1464.1691	-45204.623	2.5902687
945000	945	14361	777.11847	-46685.112	1442.4684	-45242.644	2.5951401
950000	950	14361	782.9946	-46678.796	1453.3755	-45225.42	2.588075
955000	955	14361	785.68859	-46675.822	1458.3761	-45217.446	2.5920379
960000	960	14361	775.90568	-46681.647	1440.2172	-45241.429	2.5981801
965000	965	14361	780.13934	-46683.82	1448.0757	-45235.744	2.5915615
970000	970	14361	779.84191	-46664.592	1447.5236	-45217.068	2.5872939
975000	975	14361	776.30013	-46676.685	1440.9494	-45235.735	2.5981765
980000	980	14361	777.03669	-46681.9	1442.3166	-45239.583	2.5947602
985000	985	14361	771.85704	-46670.831	1432.7023	-45238.129	2.5880166
990000	990	14361	787.80918	-46672.752	1462.3122	-45210.439	2.5962995
995000	995	14361	786.86598	-46695.111	1460.5615	-45234.549	2.5976726
1000000	1000	14361	780.25257	-46690.98	1448.2858	-45242.694	2.5893033
1005000	1005	14361	777.54315	-46671.154	1443.2567	-45227.897	2.595568
1010000	1010	14361	783.5263	-46680.987	1454.3625	-45226.624	2.5924146
1015000	1015	14361	775.19162	-46662.944	1438.8918	-45224.052	2.5902513
1020000	1020	14361	780.27457	-46666.762	1448.3267	-45218.435	2.5903946
1025000	1025	14361	775.24613	-46680.102	1438.993	-45241.109	2.5996108
1030000	1030	14361	775.18494	-46666.936	1438.8794	-45228.057	2.5846251
1035000	1035	14361	780.57491	-46677.017	1448.8842	-45228.133	2.5890054
1040000	1040	14361	784.34669	-46701.64	1455.8853	-45245.754	2.6002582
1045000	1045	14361	776.10261	-46675.486	1440.5828	-45234.903	2.5905201
1050000	1050	14361	778.12647	-46686.168	1444.3394	-45241.828	2.5892966
1055000	1055	14361	787.16343	-46687.257	1461.1136	-45226.143	2.5993156
1060000	1060	14361	774.55142	-46653.737	1437.7035	-45216.033	2.5885155
1065000	1065	14361	789.039	-46661.895	1464.595	-45197.3	2.5877246
1070000	1070	14361	770.03578	-46676.765	1429.3217	-45247.443	2.5931614
1075000	1075	14361	772.58681	-46670.803	1434.0568	-45236.747	2.5881861
1080000	1080	14361	771.56752	-46682.914	1432.1649	-45250.75	2.5821258
1085000	1085	14361	787.62787	-46697.302	1461.9757	-45235.327	2.5965392
1090000	1090	14361	769.98923	-46682.197	1429.2353	-45252.962	2.5958902
1095000	1095	14361	779.35509	-46683.119	1446.62	-45236.499	2.5877722
1100000	1100	14361	785.31806	-46677.501	1457.6883	-45219.813	2.5948934
1105000	1105	14361	782.72774	-46681.151	1452.8802	-45228.27	2.5947375
1110000	1110	14361	773.33578	-46671.762	1435.4471	-45236.315	2.5893035
1115000	1115	14361	778.53324	-46686.345	1445.0945	-45241.25	2.5997482
1120000	1120	14361	775.6967	-46688.52	1439.8294	-45248.691	2.5929476
1125000	1125	14361	771.60562	-46675.897	1432.2356	-45243.662	2.5892979
1130000	1130	14361	787.24055	-46681.156	1461.2568	-45219.899	2.598136
1135000	1135	14361	785.41437	-46697.266	1457.867	-45239.399	2.5894804
1140000	1140	14361	780.11466	-46671.853	1448.0299	-45223.823	2.5891586
1145000	1145	14361	784.07178	-46689.796	1455.375	-45234.421	2.5918166
1150000	1150	14361	776.72253	-46703.994	1441.7335	-45262.26	2.5972057
1155000	1155	14361	776.1452	-46675.113	1440.6619	-45234.452	2.5849383
1160000	1160	14361	779.14721	-46710.247	1446.2341	-45264.013	2.5964767
1165000	1165	14361	783.79861	-46696.042	1454.8679	-45241.174	2.5972595
1170000	1170	14361	781.01965	-46662.648	1449.7097	-45212.938	2.5858382
1175000	1175	14361	777.16142	-46680.005	1442.5481	-45237.457	2.5976699
1180000	1180	14361	781.67039	-46692.814	1450.9176	-45241.896	2.5992623
1185000	1185	14361	779.94549	-46687.181	1447.7158	-45239.465	2.5898903
1190000	1190	14361	784.36631	-46681.558	1455.9217	-45225.636	2.5917368
1195000	1195	14361	775.4227	-46690.967	1439.3208	-45251.647	2.5971471
1200000	1200	14361	775.93192	-46662.491	1440.266	-45222.225	2.5908128
1205000	1205	14361	769.1516	-46668.699	1427.6805	-45241.018	2.593346
1210000	1210	14361	781.70986	-46695.592	1450.9908	-45244.601	2.5993228
1215000	1215	14361	779.26619	-46679.35	1446.4549	-45232.895	2.5880341
1220000	1220	14361	773.2536	-46676.71	1435.2945	-45241.415	2.5907705
1225000	1225	14361	782.77105	-46682.87	1452.9606	-45229.91	2.6031056
1230000	1230	14361	780.05363	-46674.33	1447.9166	-45226.413	2.5917374
1235000	1235	14361	774.18618	-46666.418	1437.0256	-45229.392	2.5884811
1240000	1240	14361	778.10611	-46699.838	1444.3016	-45255.537	2.5985408
1245000	1245	14361	777.4775	-46674.518	1443.1348	-45231.383	2.5872032
1250000	1250	14361	786.5422	-46672.804	1459.9605	-45212.843	2.5903165
1255000	1255	14361	775.8421	-46694.885	1440.0992	-45254.786	2.5978591
1260000	1260	14361	781.64139	-46675.159	1450.8637	-45224.295	2.5907392
1265000	1265	14361	782.86087	-46672.639	1453.1273	-45219.512	2.591957
1270000	1270	14361	774.3409	-46699.577	1437.3128	-45262.264	2.5980919
1275000	1275	14361	779.77699	-46687.215	1447.4031	-45239.812	2.5954713
1280000	1280	14361	773.54841	-46683.871	1435.8418	-45248.029	2.5874334
1285000	1285	14361	779.54008	-46690.325	1446.9633	-45243.362	2.6017118
1290000	1290	14361	780.47629	-46684.35	1448.7011	-45235.649	2.5906021
1295000	1295	14361	783.23791	-46690.946	1453.8272	-45237.119	2.5890715
1300000	1300	14361	776.98969	-46687.648	1442.2294	-45245.419	2.5963571
1305000	1305	14361	784.94279	-46674.921	1456.9917	-45217.93	2.5933436
1310000	1310	14361	781.88273	-46677.689	1451.3117	-45226.377	2.5920908
1315000	1315	14361	785.61315	-46695.67	1458.236	-45237.434	2.5972484
1320000	1320	14361	778.81109	-46684.683	1445.6102	-45239.072	2.5937913
1325000	1325	14361	782.29663	-46690.014	1452.08	-45237.934	2.5912694
1330000	1330	14361	781.29658	-46684.013	1450.2237	-45233.789	2.595263
1335000	1335	14361	772.42219	-46690.111	1433.7513	-45256.36	2.5937614
1340000	1340	14361	780.73695	-46682.397	1449.1849	-45233.212	2.5934962
1345000	1345	14361	783.69625	-46705.666	1454.6779	-45250.988	2.5925259
1350000	1350	14361	779.82679	-46702.76	1447.4955	-45255.264	2.5925966
1355000	1355	14361	781.44365	-46680.249	1450.4967	-45229.752	2.5905438
1360000	1360	14361	775.59655	-46679.584	1439.6434	-45239.94	2.593478
1365000	1365	14361	774.42457	-46684.681	1437.4681	-45247.213	2.5958316
1370000	1370	14361	778.09723	-46700.954	1444.2852	-45256.669	2.590259
1375000	1375	14361	778.08336	-46684.64	1444.2594	-45240.38	2.5916693
1380000	1380	14361	784.90506	-46680.768	1456.9217	-45223.846	2.5953624
1385000	1385	14361	789.21014	-46698.767	1464.9127	-45233.854	2.595056
1390000	1390	14361	782.5309	-46678.839	1452.5148	-45226.324	2.5968413
1395000	1395	14361	776.64793	-46682.66	1441.595	-45241.065	2.5954817
1400000	1400	14361	769.895	-46686.762	1429.0604	-45257.702	2.5941777
1405000	1405	14361	779.93744	-46685.01	1447.7009	-45237.309	2.5916805
1410000	1410	14361	776.31428	-46679.528	1440.9757	-45238.553	2.5965479
1415000	1415	14361	784.62437	-46688.55	1456.4007	-45232.149	2.5922216
1420000	1420	14361	780.99912	-46683.694	1449.6716	-45234.023	2.5944631
1425000	1425	14361	774.0072	-46684.479	1436.6934	-45247.785	2.5932512
1430000	1430	14361	774.85732	-46709.5	1438.2713	-45271.229	2.5931273
1435000	1435	14361	777.10131	-46681.854	1442.4366	-45239.417	2.5926655
1440000	1440	14361	787.06298	-46703.051	1460.9272	-45242.124	2.5982747
1445000	1445	14361	777.90469	-46678.781	1443.9278	-45234.854	2.5944783
1450000	1450	14361	785.6463	-46680.801	1458.2976	-45222.504	2.5916083
1455000	1455	14361	776.67865	-46694.295	1441.652	-45252.643	2.5954847
1460000	1460	14361	777.02168	-46691.97	1442.2887	-45249.681	2.5962631
1465000	1465	14361	770.16045	-46687.724	1429.5531	-45258.171	2.5908945
1470000	1470	14361	781.81105	-46689.503	1451.1787	-45238.324	2.5944173
1475000	1475	14361	782.67232	-46695.852	1452.7773	-45243.074	2.5941068
1480000	1480	14361	784.9652	-46675.119	1457.0333	-45218.086	2.5920178
1485000	1485	14361	772.00312	-46691.486	1432.9734	-45258.513	2.5948794
1490000	1490	14361	783.99171	-46678.612	1455.2263	-45223.386	2.5930244
1495000	1495	14361	778.15515	-46680.795	1444.3927	-45236.403	2.5896021
1500000	1500	14361	778.7345	-46681.339	1445.468	-45235.871	2.5937955
1505000	1505	14361	775.90168	-46699.943	1440.2098	-45259.733	2.5953026
1510000	1510	14361	780.08868	-46683.816	1447.9816	-45235.834	2.5924367
1515000	1515	14361	781.3418	-46693.436	1450.3076	-45243.129	2.5931352
1520000	1520	14361	775.44864	-46715.025	1439.3689	-45275.656	2.5944472
1525000	1525	14361	783.04637	-46687.329	1453.4716	-45233.857	2.5933158
1530000	1530	14361	780.68414	-46696.277	1449.0869	-45247.19	2.5974521
1535000	1535	14361	778.88063	-46693.997	1445.7393	-45248.258	2.5961883
1540000	1540	14361	791.56738	-46685.848	1469.2881	-45216.56	2.5875158
1545000	1545	14361	780.28396	-46692.972	1448.3441	-45244.628	2.592992
1550000	1550	14361	782.28356	-46675.666	1452.0557	-45223.611	2.5957372
1555000	1555	14361	779.22142	-46686.226	1446.3719	-45239.854	2.5935777
1560000	1560	14361	780.64671	-46691.06	1449.0174	-45242.042	2.5955558
1565000	1565	14361	781.54071	-46685.146	1450.6769	-45234.469	2.5921356
1570000	1570	14361	782.32289	-46691.501	1452.1287	-45239.372	2.5943538
1575000	1575	14361	781.7107	-46702.845	1450.9924	-45251.853	2.59654
1580000	1580	14361	776.50922	-46698.529	1441.3375	-45257.191	2.5940201
1585000	1585	14361	778.99967	-46692.558	1445.9602	-45246.598	2.594583
1590000	1590	14361	782.09317	-46699.429	1451.7023	-45247.727	2.5927724
1595000	1595	14361	775.0888	-46709.265	1438.701	-45270.564	2.5987058
1600000	1600	14361	784.3352	-46698.741	1455.8639	-45242.877	2.5929168
1605000	1605	14361	771.52354	-46686.566	1432.0832	-45254.483	2.5949616
1610000	1610	14361	787.71758	-46704.571	1462.1422	-45242.429	2.5941875
1615000	1615	14361	779.65859	-46687.956	1447.1833	-45240.773	2.5923
1620000	1620	14361	782.11942	-46698.023	1451.751	-45246.272	2.594407
1625000	1625	14361	777.74313	-46699.597	1443.6279	-45255.969	2.5981585
1630000	1630	14361	780.29508	-46688.824	1448.3647	-45240.459	2.5909062
1635000	1635	14361	767.41959	-46683.04	1424.4656	-45258.574	2.5937529
1640000	1640	14361	780.48092	-46693.047	1448.7097	-45244.338	2.5978836
1645000	1645	14361	774.68184	-46680.789	1437.9456	-45242.843	2.5934793
1650000	1650	14361	772.81256	-46693.028	1434.4759	-45258.552	2.5940346
1655000	1655	14361	773.68113	-46690.821	1436.0881	-45254.733	2.594882
1660000	1660	14361	783.06466	-46692.483	1453.5056	-45238.978	2.5969584
1665000	1665	14361	778.19569	-46697.355	1444.4679	-45252.887	2.5912242
1670000	1670	14361	774.00585	-46704.368	1436.6908	-45267.677	2.5987544
1675000	1675	14361	780.31961	-46694.461	1448.4103	-45246.051	2.5970087
1680000	1680	14361	775.76349	-46694.104	1439.9533	-45254.151	2.5914645
1685000	1685	14361	785.50843	-46698.768	1458.0416	-45240.726	2.6002207
1690000	1690	14361	780.11998	-46684.437	1448.0397	-45236.397	2.5979832
1695000	1695	14361	773.51133	-46677.644	1435.7729	-45241.872	2.5871994
1700000	1700	14361	786.02977	-46688.509	1459.0093	-45229.5	2.5958709
1705000	1705	14361	778.81974	-46694.5	1445.6263	-45248.874	2.5954708
1710000	1710	14361	783.77574	-46694.882	1454.8255	-45240.057	2.5952597
1715000	1715	14361	770.53211	-46705.468	1430.243	-45275.225	2.5987763
1720000	1720	14361	779.97271	-46689.102	1447.7664	-45241.336	2.5954762
1725000	1725	14361	778.31659	-46689.289	1444.6923	-45244.597	2.5922162
1730000	1730	14361	787.72612	-46713.269	1462.1581	-45251.111	2.5980536
1735000	1735	14361	773.03118	-46701.926	1434.8817	-45267.044	2.5945175
1740000	1740	14361	781.41508	-46691.86	1450.4437	-45241.416	2.5959048
1745000	1745	14361	784.24128	-46683.564	1455.6896	-45227.874	2.5955591
1750000	1750	14361	782.80483	-46720.796	1453.0233	-45267.773	2.5961996
1755000	1755	14361	776.91151	-46684.904	1442.0842	-45242.82	2.5910107
1760000	1760	14361	783.75469	-46696.831	1454.7864	-45242.044	2.5979636
1765000	1765	14361	781.37661	-46696.512	1450.3723	-45246.139	2.5996026
1770000	1770	14361	773.10565	-46696.994	1435.0199	-45261.974	2.5926682
1775000	1775	14361	779.56488	-46710.097	1447.0094	-45263.087	2.5949595
1780000	1780	14361	778.56367	-46708.911	1445.1509	-45263.76	2.5969227
1785000	1785	14361	782.06733	-46690.482	1451.6544	-45238.827	2.5943938
1790000	1790	14361	786.19236	-46692.76	1459.3111	-45233.449	2.5938654
1795000	1795	14361	785.89332	-46699.804	1458.7561	-45241.048	2.5985899
1800000	1800	14361	784.16206	-46680.296	1455.5426	-45224.754	2.5905869
1805000	1805	14361	770.21776	-46673.822	1429.6595	-45244.163	2.5933015
1810000	1810	14361	781.01855	-46711.82	1449.7076	-45262.113	2.5968379
1815000	1815	14361	777.24765	-46674.218	1442.7082	-45231.509	2.5911743
1820000	1820	14361	774.38959	-46682.487	1437.4031	-45245.084	2.5936785
1825000	1825	14361	780.06843	-46678.27	1447.944	-45230.326	2.5925749
1830000	1830	14361	786.51677	-46684.879	1459.9133	-45224.966	2.5912716
1835000	1835	14361	780.42075	-46692.157	1448.598	-45243.559	2.5888151
1840000	1840	14361	779.80909	-46698.608	1447.4627	-45251.145	2.5972116
