Step	Time	Atoms	Temp	PotEng	KinEng	TotEng	Density
1000000	1000	14363	834.55048	-46576.056	1549.2881	-45026.768	2.5866227
1005000	1005	14363	828.4807	-46612.533	1538.0199	-45074.514	2.5841397
1010000	1010	14363	828.42575	-46587.704	1537.9179	-45049.786	2.5810685
1015000	1015	14363	828.86527	-46594.9	1538.7338	-45056.166	2.5851145
1020000	1020	14363	822.20125	-46587.99	1526.3625	-45061.627	2.5907265
1025000	1025	14363	833.45342	-46574.488	1547.2514	-45027.237	2.5846474
1030000	1030	14363	832.56813	-46589.217	1545.608	-45043.609	2.5864628
1035000	1035	14363	831.43564	-46611.54	1543.5056	-45068.035	2.5932999
1040000	1040	14363	827.60662	-46583.188	1536.3972	-45046.791	2.5819298
1045000	1045	14363	834.19813	-46571.86	1548.6339	-45023.226	2.5834334
1050000	1050	14363	839.01402	-46584.249	1557.5743	-45026.674	2.5869482
1055000	1055	14363	830.92536	-46587.295	1542.5582	-45044.737	2.5824564
1060000	1060	14363	837.1557	-46577.851	1554.1245	-45023.727	2.5828792
1065000	1065	14363	827.22839	-46595.831	1535.6951	-45060.136	2.5918405
1070000	1070	14363	827.96279	-46597.36	1537.0584	-45060.302	2.5840379
1075000	1075	14363	823.70474	-46590.83	1529.1537	-45061.676	2.5789975
1080000	1080	14363	827.31355	-46592.895	1535.8532	-45057.042	2.5886851
1085000	1085	14363	836.20782	-46594.337	1552.3648	-45041.972	2.5864366
1090000	1090	14363	828.7009	-46579.637	1538.4287	-45041.208	2.5845106
1095000	1095	14363	826.3157	-46588.033	1534.0007	-45054.032	2.5851509
1100000	1100	14363	824.75741	-46593.062	1531.1079	-45061.954	2.5889694
1105000	1105	14363	823.60554	-46583.998	1528.9695	-45055.029	2.5790624
1110000	1110	14363	827.83988	-46595.796	1536.8303	-45058.965	2.5890674
1115000	1115	14363	828.04102	-46593.19	1537.2037	-45055.986	2.5895042
1120000	1120	14363	831.42929	-46581.082	1543.4938	-45037.589	2.5781242
1125000	1125	14363	832.53815	-46596.734	1545.5523	-45051.182	2.5847975
1130000	1130	14363	834.25427	-46597.408	1548.7382	-45048.67	2.5887977
1135000	1135	14363	828.13304	-46596.671	1537.3745	-45059.297	2.5825765
1140000	1140	14363	829.81108	-46582.237	1540.4897	-45041.747	2.5848195
1145000	1145	14363	830.76159	-46591.498	1542.2542	-45049.244	2.5861122
1150000	1150	14363	833.07056	-46577.989	1546.5407	-45031.448	2.5825992
1155000	1155	14363	832.26474	-46587.968	1545.0447	-45042.924	2.587793
1160000	1160	14363	830.58525	-46604.961	1541.9269	-45063.035	2.5858141
1165000	1165	14363	833.83865	-46573.572	1547.9666	-45025.605	2.5822147
1170000	1170	14363	836.9847	-46579.429	1553.807	-45025.622	2.5832721
1175000	1175	14363	831.13091	-46593.85	1542.9398	-45050.91	2.5878758
1180000	1180	14363	830.91458	-46591.39	1542.5382	-45048.851	2.5779229
1185000	1185	14363	828.75209	-46581.681	1538.5237	-45043.157	2.5850008
1190000	1190	14363	834.68796	-46594.302	1549.5433	-45044.759	2.5894606
1195000	1195	14363	823.7164	-46603.326	1529.1753	-45074.151	2.5833999
1200000	1200	14363	836.23623	-46596.122	1552.4175	-45043.704	2.5815231
1205000	1205	14363	826.37615	-46593.222	1534.1129	-45059.109	2.5886688
1210000	1210	14363	832.33358	-46598.302	1545.1725	-45053.129	2.5854932
1215000	1215	14363	830.51331	-46596.911	1541.7933	-45055.117	2.5887445
1220000	1220	14363	842.16021	-46606.005	1563.415	-45042.59	2.591626
1225000	1225	14363	838.17093	-46597.018	1556.0092	-45041.009	2.5884957
1230000	1230	14363	821.77478	-46602.031	1525.5708	-45076.46	2.5829109
1235000	1235	14363	832.1671	-46608.861	1544.8635	-45063.998	2.5880341
1240000	1240	14363	829.02122	-46597.812	1539.0234	-45058.789	2.5849103
1245000	1245	14363	824.86196	-46593.199	1531.302	-45061.897	2.5819661
1250000	1250	14363	824.60596	-46594.568	1530.8267	-45063.742	2.5849969
1255000	1255	14363	825.40893	-46599.185	1532.3174	-45066.867	2.5833587
1260000	1260	14363	825.91677	-46593.923	1533.2601	-45060.662	2.5818095
1265000	1265	14363	833.27958	-46580.152	1546.9287	-45033.223	2.5866307
1270000	1270	14363	838.49907	-46584.702	1556.6184	-45028.083	2.5807807
1275000	1275	14363	828.46411	-46586.561	1537.9891	-45048.572	2.5821966
1280000	1280	14363	828.87712	-46601.057	1538.7558	-45062.302	2.5818205
1285000	1285	14363	834.59372	-46594.397	1549.3683	-45045.028	2.5889368
1290000	1290	14363	823.73302	-46596.426	1529.2061	-45067.22	2.5795744
1295000	1295	14363	829.00079	-46596.718	1538.9854	-45057.733	2.5879366
1300000	1300	14363	828.04018	-46581.81	1537.2021	-45044.608	2.5867753
1305000	1305	14363	844.59192	-46588.454	1567.9293	-45020.525	2.5796067
1310000	1310	14363	837.61437	-46597.587	1554.976	-45042.611	2.5801828
1315000	1315	14363	825.86955	-46598.763	1533.1725	-45065.591	2.5885208
1320000	1320	14363	826.82441	-46590.283	1534.9451	-45055.338	2.581178
1325000	1325	14363	829.34885	-46585.288	1539.6316	-45045.656	2.5841309
1330000	1330	14363	830.71392	-46595.365	1542.1657	-45053.199	2.5866777
1335000	1335	14363	827.25	-46584.118	1535.7352	-45048.383	2.5848145
1340000	1340	14363	832.73995	-46589.059	1545.9269	-45043.132	2.5808252
1345000	1345	14363	835.01131	-46613.759	1550.1436	-45063.616	2.5847912
1350000	1350	14363	828.36415	-46580.068	1537.8035	-45042.265	2.5888051
1355000	1355	14363	840.87931	-46566.894	1561.0371	-45005.857	2.5821734
1360000	1360	14363	827.38433	-46597.677	1535.9846	-45061.693	2.5859293
1365000	1365	14363	840.94626	-46592.137	1561.1614	-45030.975	2.5857894
1370000	1370	14363	835.88016	-46596.53	1551.7565	-45044.774	2.5837064
1375000	1375	14363	834.58524	-46589.721	1549.3526	-45040.369	2.5857072
1380000	1380	14363	836.52133	-46597.162	1552.9468	-45044.215	2.5856441
1385000	1385	14363	843.81581	-46595.582	1566.4885	-45029.093	2.5809982
1390000	1390	14363	828.12724	-46598.643	1537.3637	-45061.279	2.5881085
1395000	1395	14363	834.19537	-46593.473	1548.6288	-45044.844	2.5930821
1400000	1400	14363	836.07608	-46574.024	1552.1202	-45021.903	2.5863591
1405000	1405	14363	830.05708	-46581.586	1540.9464	-45040.64	2.5839692
1410000	1410	14363	828.27423	-46610.774	1537.6366	-45073.137	2.5893894
1415000	1415	14363	822.70103	-46587.267	1527.2903	-45059.976	2.5844184
1420000	1420	14363	832.34403	-46577.362	1545.1919	-45032.17	2.5841952
1425000	1425	14363	831.44004	-46605.233	1543.5137	-45061.719	2.5842755
1430000	1430	14363	824.40011	-46588.621	1530.4446	-45058.177	2.580524
1435000	1435	14363	828.4609	-46600.453	1537.9832	-45062.469	2.580705
1440000	1440	14363	828.64041	-46604.641	1538.3164	-45066.325	2.5895742
1445000	1445	14363	820.45818	-46596.072	1523.1266	-45072.945	2.5880675
1450000	1450	14363	830.96161	-46594.864	1542.6256	-45052.238	2.5832315
1455000	1455	14363	833.56236	-46621.135	1547.4537	-45073.681	2.5906495
1460000	1460	14363	830.78319	-46624.42	1542.2943	-45082.125	2.5872034
1465000	1465	14363	838.62798	-46588.979	1556.8577	-45032.121	2.5862256
1470000	1470	14363	831.88808	-46593.742	1544.3455	-45049.396	2.5872065
1475000	1475	14363	826.80273	-46588.053	1534.9049	-45053.148	2.5846286
1480000	1480	14363	825.28015	-46599.042	1532.0783	-45066.964	2.5837737
1485000	1485	14363	830.36636	-46604.123	1541.5205	-45062.603	2.5860465
1490000	1490	14363	830.45226	-46601.622	1541.68	-45059.942	2.5873175
1495000	1495	14363	828.1423	-46632.054	1537.3917	-45094.662	2.5828214
1500000	1500	14363	832.92698	-46600.202	1546.2741	-45053.928	2.5866908
1505000	1505	14363	838.05023	-46575.991	1555.7851	-45020.206	2.5876471
1510000	1510	14363	835.53324	-46584.395	1551.1125	-45033.282	2.5792571
1515000	1515	14363	825.1549	-46590.848	1531.8458	-45059.002	2.5825442
1520000	1520	14363	830.71411	-46585.158	1542.1661	-45042.992	2.5848413
1525000	1525	14363	834.00579	-46601.014	1548.2769	-45052.737	2.5857265
1530000	1530	14363	834.03891	-46585.689	1548.3384	-45037.351	2.5809229
1535000	1535	14363	833.25299	-46608.947	1546.8793	-45062.067	2.5886088
1540000	1540	14363	830.21506	-46581.232	1541.2396	-45039.992	2.5781822
1545000	1545	14363	840.09979	-46586.919	1559.59	-45027.329	2.5823331
1550000	1550	14363	845.18666	-46620.722	1569.0334	-45051.689	2.59166
1555000	1555	14363	828.4786	-46599.209	1538.016	-45061.193	2.5851768
1560000	1560	14363	830.72411	-46595.496	1542.1846	-45053.312	2.5837295
1565000	1565	14363	829.33085	-46596.59	1539.5981	-45056.992	2.5885066
1570000	1570	14363	826.94649	-46599.311	1535.1717	-45064.14	2.5819953
1575000	1575	14363	829.05157	-46578.785	1539.0797	-45039.705	2.583221
1580000	1580	14363	833.73933	-46602.859	1547.7822	-45055.077	2.58664
1585000	1585	14363	829.52614	-46594.407	1539.9607	-45054.447	2.5842841
1590000	1590	14363	825.81067	-46583.425	1533.0632	-45050.361	2.5786227
1595000	1595	14363	839.25263	-46591.338	1558.0173	-45033.321	2.5898672
1600000	1600	14363	822.78704	-46581.507	1527.45	-45054.057	2.5842471
1605000	1605	14363	835.8792	-46574.365	1551.7547	-45022.61	2.5802537
1610000	1610	14363	827.73072	-46598.928	1536.6276	-45062.301	2.5836606
1615000	1615	14363	838.94275	-46591.765	1557.442	-45034.323	2.5817785
1620000	1620	14363	826.74055	-46576.329	1534.7894	-45041.54	2.5812614
1625000	1625	14363	837.24007	-46601.638	1554.2811	-45047.357	2.5871521
1630000	1630	14363	831.70456	-46590.545	1544.0048	-45046.54	2.5779314
1635000	1635	14363	833.885	-46577.016	1548.0526	-45028.963	2.5771214
1640000	1640	14363	828.81913	-46590.256	1538.6482	-45051.608	2.5869608
1645000	1645	14363	829.1428	-46598.459	1539.2491	-45059.21	2.586348
1650000	1650	14363	829.79604	-46582.97	1540.4618	-45042.508	2.5808361
1655000	1655	14363	826.01944	-46592.144	1533.4507	-45058.693	2.582661
1660000	1660	14363	826.96845	-46591.818	1535.2125	-45056.606	2.5873577
1665000	1665	14363	820.11812	-46585.204	1522.4953	-45062.709	2.5832654
1670000	1670	14363	827.35294	-46593.005	1535.9263	-45057.079	2.5847511
1675000	1675	14363	828.92015	-46602.951	1538.8357	-45064.115	2.5876865
1680000	1680	14363	827.89821	-46599.992	1536.9386	-45063.054	2.5825044
1685000	1685	14363	831.26877	-46587.237	1543.1958	-45044.041	2.5825549
1690000	1690	14363	831.21824	-46599.102	1543.102	-45056	2.5889669
1695000	1695	14363	833.43354	-46600.481	1547.2145	-45053.266	2.5870433
1700000	1700	14363	829.04643	-46582.679	1539.0701	-45043.608	2.5848381
1705000	1705	14363	833.13672	-46615.912	1546.6635	-45069.249	2.5843554
1710000	1710	14363	818.15212	-46600.977	1518.8456	-45082.132	2.5819002
1715000	1715	14363	833.06681	-46604.901	1546.5337	-45058.367	2.5847242
1720000	1720	14363	838.15895	-46581.103	1555.9869	-45025.116	2.5894527
1725000	1725	14363	830.60475	-46567.885	1541.9631	-45025.922	2.5787041
1730000	1730	14363	825.2573	-46610.411	1532.0359	-45078.375	2.5833031
1735000	1735	14363	824.9912	-46572.663	1531.5419	-45041.121	2.5847226
1740000	1740	14363	829.32133	-46586.219	1539.5805	-45046.638	2.5855901
1745000	1745	14363	831.04953	-46575.552	1542.7888	-45032.763	2.5815223
1750000	1750	14363	824.8909	-46590.069	1531.3557	-45058.713	2.5881393
1755000	1755	14363	837.21189	-46613.874	1554.2288	-45059.645	2.589188
1760000	1760	14363	828.477	-46585.829	1538.013	-45047.816	2.5821266
1765000	1765	14363	830.37032	-46617.295	1541.5279	-45075.767	2.5863969
1770000	1770	14363	827.69592	-46582.076	1536.563	-45045.513	2.5854839
1775000	1775	14363	829.28312	-46593.497	1539.5095	-45053.987	2.5846985
1780000	1780	14363	829.02244	-46599.851	1539.0256	-45060.826	2.583681
1785000	1785	14363	829.91474	-46599.7	1540.6821	-45059.018	2.5872608
1790000	1790	14363	822.03378	-46584.923	1526.0516	-45058.871	2.5841341
1795000	1795	14363	833.98471	-46592.554	1548.2377	-45044.316	2.5860015
1800000	1800	14363	830.77206	-46592.682	1542.2737	-45050.409	2.5806581
1805000	1805	14363	838.3505	-46574.097	1556.3425	-45017.755	2.5754843
1810000	1810	14363	830.18343	-46604.914	1541.1809	-45063.733	2.5799298
1815000	1815	14363	827.64338	-46610.735	1536.4655	-45074.27	2.5837678
1820000	1820	14363	829.79276	-46594.124	1540.4557	-45053.668	2.5786358
1825000	1825	14363	832.70968	-46598.901	1545.8707	-45053.03	2.5785992
1830000	1830	14363	835.10712	-46615.994	1550.3214	-45065.673	2.5862417
1835000	1835	14363	834.38538	-46593.324	1548.9816	-45044.343	2.5830816
1840000	1840	14363	817.4773	-46581.51	1517.5928	-45063.918	2.5790633
