Step	Time	Atoms	Temp	PotEng	KinEng	TotEng	Density
435000	435	25501	766.40524	-82857.443	2526.1741	-80331.269	2.5840603
440000	440	25501	769.24122	-82974.187	2535.5219	-80438.665	2.6187971
445000	445	25501	769.51103	-82951.748	2536.4112	-80415.337	2.6037265
450000	450	25501	776.54619	-82792.048	2559.6001	-80232.448	2.5631462
455000	455	25501	771.10502	-82853.798	2541.6652	-80312.133	2.5781685
460000	460	25501	765.74464	-82963.308	2523.9967	-80439.311	2.6136082
465000	465	25501	769.81084	-82948.46	2537.3994	-80411.06	2.6084444
470000	470	25501	767.18129	-82810.918	2528.7321	-80282.186	2.5714027
475000	475	25501	760.29485	-82838.103	2506.0335	-80332.069	2.5734113
480000	480	25501	768.76516	-82963.325	2533.9527	-80429.372	2.6092564
485000	485	25501	771.61439	-82945.734	2543.3442	-80402.389	2.6154616
490000	490	25501	773.05087	-82857.278	2548.079	-80309.199	2.5793827
495000	495	25501	769.15607	-82798.523	2535.2412	-80263.282	2.5666825
500000	500	25501	767.15295	-82940.263	2528.6387	-80411.625	2.6005373
505000	505	25501	764.1922	-82981.881	2518.8797	-80463.002	2.6183827
510000	510	25501	767.57435	-82897.701	2530.0277	-80367.674	2.583632
515000	515	25501	771.16804	-82799.163	2541.873	-80257.29	2.5651242
520000	520	25501	774.98449	-82917.992	2554.4525	-80363.54	2.5911939
525000	525	25501	774.04427	-82959.084	2551.3534	-80407.73	2.6196386
530000	530	25501	769.70123	-82916.102	2537.0382	-80379.064	2.588913
535000	535	25501	766.70571	-82797.033	2527.1645	-80269.869	2.5672078
540000	540	25501	766.21591	-82915.963	2525.5501	-80390.413	2.5861084
545000	545	25501	762.75872	-82949.891	2514.1547	-80435.736	2.6184887
550000	550	25501	763.44765	-82942.212	2516.4255	-80425.787	2.5963492
555000	555	25501	769.02077	-82800.865	2534.7953	-80266.069	2.5693238
560000	560	25501	768.92136	-82871.838	2534.4676	-80337.371	2.5823615
565000	565	25501	767.24029	-82964.496	2528.9266	-80435.569	2.6164922
570000	570	25501	770.55725	-82938.097	2539.8597	-80398.238	2.599144
575000	575	25501	766.74902	-82826.82	2527.3073	-80299.513	2.5719573
580000	580	25501	772.54543	-82836.341	2546.413	-80289.928	2.5736531
585000	585	25501	772.63833	-82971.752	2546.7192	-80425.033	2.6126269
590000	590	25501	768.90889	-82930.812	2534.4265	-80396.385	2.60913
595000	595	25501	766.30359	-82825.584	2525.8391	-80299.745	2.5761969
600000	600	25501	767.09574	-82833.827	2528.4501	-80305.376	2.5732521
605000	605	25501	773.85931	-82970.146	2550.7438	-80419.402	2.6042039
610000	610	25501	772.26287	-82968.699	2545.4817	-80423.218	2.6141992
615000	615	25501	763.79434	-82871.633	2517.5683	-80354.065	2.5824216
620000	620	25501	767.67208	-82795.284	2530.3498	-80264.935	2.5712897
625000	625	25501	774.3204	-82932.847	2552.2636	-80380.583	2.5966084
630000	630	25501	773.35028	-82955.507	2549.0659	-80406.441	2.6159576
635000	635	25501	765.67592	-82875.225	2523.7702	-80351.455	2.5856649
640000	640	25501	765.28136	-82813.055	2522.4697	-80290.586	2.5676377
645000	645	25501	770.46319	-82899.047	2539.5497	-80359.497	2.5927422
650000	650	25501	769.9671	-82939.158	2537.9145	-80401.244	2.6149159
655000	655	25501	770.10682	-82911.131	2538.375	-80372.755	2.5905384
660000	660	25501	767.13867	-82833.62	2528.5916	-80305.028	2.5683591
665000	665	25501	766.4524	-82881.543	2526.3296	-80355.213	2.5867343
670000	670	25501	756.19735	-82948.841	2492.5276	-80456.314	2.6105659
675000	675	25501	760.91667	-82949.685	2508.0831	-80441.602	2.5980508
680000	680	25501	764.07826	-82818.853	2518.5041	-80300.349	2.571366
685000	685	25501	766.71766	-82870.569	2527.2039	-80343.365	2.5805796
690000	690	25501	761.57569	-82943.059	2510.2553	-80432.803	2.6093098
695000	695	25501	766.94747	-82947.957	2527.9614	-80419.996	2.6023143
700000	700	25501	767.1259	-82838.377	2528.5495	-80309.827	2.5773129
705000	705	25501	766.60292	-82853.384	2526.8257	-80326.558	2.5788173
710000	710	25501	772.52343	-82964.692	2546.3405	-80418.351	2.6047732
715000	715	25501	768.43655	-82916.019	2532.8696	-80383.15	2.6073667
720000	720	25501	769.60381	-82868.704	2536.717	-80331.987	2.5786184
725000	725	25501	770.05208	-82827.13	2538.1946	-80288.936	2.5741675
730000	730	25501	775.82653	-82951.673	2557.228	-80394.445	2.5979876
735000	735	25501	768.88491	-82938.665	2534.3475	-80404.318	2.612207
740000	740	25501	769.65783	-82877.317	2536.8951	-80340.422	2.5862009
745000	745	25501	774.08401	-82808.471	2551.4844	-80256.987	2.5720992
750000	750	25501	766.14195	-82909.067	2525.3063	-80383.761	2.5962592
755000	755	25501	777.69403	-82959.188	2563.3835	-80395.804	2.6116917
760000	760	25501	768.69934	-82915.809	2533.7358	-80382.073	2.5884959
765000	765	25501	766.27474	-82831.896	2525.744	-80306.152	2.5718678
770000	770	25501	772.29284	-82883.711	2545.5805	-80338.131	2.5936088
775000	775	25501	766.49312	-82951.501	2526.4638	-80425.037	2.609824
780000	780	25501	763.94333	-82907.871	2518.0594	-80389.811	2.5971306
785000	785	25501	765.07663	-82829.913	2521.7949	-80308.119	2.5756115
790000	790	25501	768.88312	-82901.587	2534.3416	-80367.245	2.5862228
795000	795	25501	764.81703	-82956.317	2520.9392	-80435.378	2.6115172
800000	800	25501	768.35654	-82940.017	2532.6059	-80407.411	2.5983948
805000	805	25501	770.2844	-82843.291	2538.9604	-80304.331	2.5783191
810000	810	25501	765.44588	-82864.297	2523.012	-80341.285	2.5828527
815000	815	25501	768.20114	-82949.545	2532.0937	-80417.451	2.6060917
820000	820	25501	773.96097	-82934.42	2551.0788	-80383.341	2.6027893
825000	825	25501	765.86551	-82850.099	2524.3951	-80325.704	2.5762804
830000	830	25501	764.25646	-82864.72	2519.0915	-80345.629	2.5809219
835000	835	25501	769.86518	-82909.684	2537.5786	-80372.106	2.6020346
840000	840	25501	758.91021	-82936.756	2501.4695	-80435.286	2.6055587
845000	845	25501	769.22615	-82851.967	2535.4722	-80316.495	2.5807656
850000	850	25501	755.87948	-82842.205	2491.4798	-80350.726	2.5791851
855000	855	25501	769.05098	-82933.928	2534.8949	-80399.033	2.600518
860000	860	25501	762.76233	-82963.901	2514.1666	-80449.734	2.6057671
865000	865	25501	767.46976	-82891.106	2529.683	-80361.423	2.5880323
870000	870	25501	770.87514	-82859.301	2540.9075	-80318.394	2.5778542
875000	875	25501	771.8937	-82917.284	2544.2648	-80373.019	2.5970112
880000	880	25501	765.00967	-82933.761	2521.5742	-80412.187	2.6045044
885000	885	25501	761.38204	-82902.593	2509.617	-80392.976	2.5905972
890000	890	25501	769.83825	-82842.159	2537.4898	-80304.669	2.5752948
895000	895	25501	770.91056	-82929.973	2541.0243	-80388.948	2.5923808
900000	900	25501	765.28333	-82950.744	2522.4762	-80428.268	2.6048482
905000	905	25501	769.83496	-82927.407	2537.479	-80389.928	2.5953457
910000	910	25501	765.56043	-82845.672	2523.3895	-80322.283	2.5768055
915000	915	25501	768.15867	-82889.226	2531.9537	-80357.272	2.5843351
920000	920	25501	782.25686	-82919.743	2578.4232	-80341.32	2.6046589
925000	925	25501	772.65122	-82932.217	2546.7617	-80385.455	2.5977429
930000	930	25501	769.8707	-82859.321	2537.5967	-80321.725	2.5773867
935000	935	25501	768.49038	-82883.324	2533.047	-80350.277	2.5860247
940000	940	25501	769.02765	-82960.419	2534.818	-80425.601	2.6037665
945000	945	25501	769.35207	-82945.903	2535.8873	-80410.016	2.6000262
950000	950	25501	774.02558	-82870.823	2551.2918	-80319.531	2.5833754
955000	955	25501	770.08567	-82873.878	2538.3053	-80335.573	2.5792597
960000	960	25501	769.87044	-82933.284	2537.5959	-80395.688	2.6015089
965000	965	25501	770.07456	-82952.62	2538.2687	-80414.351	2.6036582
970000	970	25501	771.10913	-82877.585	2541.6788	-80335.906	2.5864696
975000	975	25501	769.67103	-82854.285	2536.9386	-80317.346	2.5769393
980000	980	25501	768.52013	-82916.473	2533.1451	-80383.328	2.5964254
985000	985	25501	771.728	-82940.035	2543.7187	-80396.316	2.6061668
990000	990	25501	759.51326	-82902.017	2503.4573	-80398.56	2.5881867
995000	995	25501	771.7283	-82867.984	2543.7197	-80324.264	2.5785814
1000000	1000	25501	764.81346	-82922.166	2520.9274	-80401.238	2.5934275
1005000	1005	25501	768.62165	-82934.353	2533.4797	-80400.873	2.606791
1010000	1010	25501	764.71864	-82902.322	2520.6149	-80381.707	2.5926255
1015000	1015	25501	765.84775	-82833.402	2524.3366	-80309.066	2.5727619
1020000	1020	25501	770.50135	-82875.862	2539.6755	-80336.186	2.5922762
1025000	1025	25501	763.58753	-82920.318	2516.8866	-80403.431	2.6075232
1030000	1030	25501	771.88768	-82906.224	2544.245	-80361.979	2.5933582
1035000	1035	25501	761.7845	-82842.465	2510.9436	-80331.522	2.5766311
1040000	1040	25501	773.06624	-82888.823	2548.1297	-80340.694	2.5883381
1045000	1045	25501	773.22557	-82936.635	2548.6548	-80387.98	2.6052116
1050000	1050	25501	772.54359	-82918.565	2546.407	-80372.158	2.596273
1055000	1055	25501	769.60511	-82861.613	2536.7214	-80324.891	2.5825753
1060000	1060	25501	772.60995	-82898.868	2546.6257	-80352.242	2.58662
1065000	1065	25501	768.01539	-82939.379	2531.4814	-80407.897	2.6028876
1070000	1070	25501	773.17031	-82927.092	2548.4727	-80378.619	2.5986357
1075000	1075	25501	762.13922	-82856.292	2512.1128	-80344.179	2.5827187
1080000	1080	25501	771.9606	-82884.751	2544.4854	-80340.265	2.5847127
1085000	1085	25501	764.12168	-82930.216	2518.6472	-80411.569	2.599563
1090000	1090	25501	770.74499	-82915.37	2540.4785	-80374.892	2.6020293
1095000	1095	25501	772.16634	-82877.937	2545.1635	-80332.773	2.5822694
1100000	1100	25501	766.97958	-82868.944	2528.0672	-80340.877	2.5813969
1105000	1105	25501	771.8419	-82941.315	2544.0941	-80397.221	2.5970427
1110000	1110	25501	763.10344	-82935.153	2515.291	-80419.862	2.6031161
1115000	1115	25501	770.30983	-82917.81	2539.0442	-80378.766	2.5881413
1120000	1120	25501	768.09558	-82884.799	2531.7457	-80353.054	2.5788422
1125000	1125	25501	773.37447	-82905.728	2549.1456	-80356.582	2.5932529
1130000	1130	25501	767.28568	-82936.798	2529.0762	-80407.722	2.6025159
1135000	1135	25501	763.58968	-82927.56	2516.8937	-80410.666	2.5946811
1140000	1140	25501	775.17158	-82869.827	2555.0692	-80314.757	2.5800337
1145000	1145	25501	766.3251	-82909.311	2525.91	-80383.401	2.5898863
1150000	1150	25501	769.30137	-82951.914	2535.7202	-80416.193	2.6024534
1155000	1155	25501	769.81937	-82953.296	2537.4276	-80415.868	2.5952239
1160000	1160	25501	772.84581	-82864.321	2547.4031	-80316.918	2.5789037
1165000	1165	25501	765.11491	-82887.863	2521.921	-80365.942	2.588933
1170000	1170	25501	770.509	-82940.188	2539.7007	-80400.487	2.6011924
1175000	1175	25501	763.25792	-82921.635	2515.8001	-80405.835	2.5971335
1180000	1180	25501	766.87404	-82876.712	2527.7194	-80348.992	2.5823509
1185000	1185	25501	764.07442	-82882.667	2518.4914	-80364.176	2.584926
1190000	1190	25501	773.68215	-82959.319	2550.1598	-80409.159	2.6013085
1195000	1195	25501	763.6222	-82965.483	2517.0009	-80448.482	2.5983206
1200000	1200	25501	770.88667	-82885.987	2540.9455	-80345.041	2.584524
1205000	1205	25501	774.68124	-82875.4	2553.4529	-80321.947	2.5814866
1210000	1210	25501	766.18466	-82927.022	2525.4471	-80401.575	2.5974972
1215000	1215	25501	769.01088	-82945.42	2534.7627	-80410.657	2.5999844
1220000	1220	25501	771.23671	-82897.383	2542.0993	-80355.283	2.5879589
1225000	1225	25501	774.05721	-82890.562	2551.396	-80339.166	2.5808648
1230000	1230	25501	772.79421	-82924.284	2547.233	-80377.051	2.5936409
1235000	1235	25501	770.02801	-82951.935	2538.1153	-80413.819	2.6010183
1240000	1240	25501	766.04466	-82909.466	2524.9856	-80384.48	2.5886709
1245000	1245	25501	770.97936	-82857.976	2541.2511	-80316.725	2.582924
1250000	1250	25501	766.75911	-82915.381	2527.3405	-80388.041	2.5912915
1255000	1255	25501	775.85954	-82933.709	2557.3368	-80376.372	2.6006824
1260000	1260	25501	771.79722	-82918.079	2543.9468	-80374.132	2.5919384
1265000	1265	25501	760.14267	-82873.854	2505.5319	-80368.322	2.5847942
1270000	1270	25501	769.50125	-82897.411	2536.379	-80361.032	2.5903696
1275000	1275	25501	771.49808	-82943.977	2542.9608	-80401.016	2.5970764
1280000	1280	25501	764.82062	-82905.935	2520.951	-80384.984	2.5948147
1285000	1285	25501	765.14062	-82886.124	2522.0058	-80364.118	2.5831462
1290000	1290	25501	776.17432	-82904.864	2558.3743	-80346.49	2.5876295
1295000	1295	25501	774.41717	-82919.701	2552.5825	-80367.119	2.6002467
1300000	1300	25501	775.01093	-82935.297	2554.5396	-80380.758	2.5992213
1305000	1305	25501	766.61275	-82901.997	2526.8581	-80375.139	2.5881552
1310000	1310	25501	763.42455	-82886.15	2516.3494	-80369.801	2.5869054
1315000	1315	25501	768.17316	-82935.801	2532.0014	-80403.8	2.5990732
1320000	1320	25501	772.63151	-82914.463	2546.6968	-80367.766	2.5976091
1325000	1325	25501	767.08305	-82905.392	2528.4083	-80376.984	2.5891813
1330000	1330	25501	765.13087	-82892.475	2521.9736	-80370.501	2.5850383
1335000	1335	25501	768.60665	-82925.272	2533.4303	-80391.842	2.597778
1340000	1340	25501	768.93867	-82930.557	2534.5247	-80396.033	2.6021876
1345000	1345	25501	771.9698	-82880.037	2544.5157	-80335.522	2.5882055
1350000	1350	25501	773.01007	-82901.025	2547.9445	-80353.08	2.5849857
1355000	1355	25501	768.0993	-82931.005	2531.758	-80399.247	2.5949106
1360000	1360	25501	769.60145	-82947.315	2536.7093	-80410.605	2.6005068
1365000	1365	25501	769.60774	-82908.792	2536.73	-80372.062	2.5886534
1370000	1370	25501	773.12466	-82871.906	2548.3222	-80323.584	2.5826964
1375000	1375	25501	769.62768	-82922.267	2536.7957	-80385.471	2.5950189
1380000	1380	25501	766.29495	-82953.225	2525.8106	-80427.414	2.5968116
1385000	1385	25501	766.92656	-82891.469	2527.8925	-80363.577	2.5875388
1390000	1390	25501	770.60261	-82894.417	2540.0092	-80354.408	2.5871678
1395000	1395	25501	768.36581	-82916.666	2532.6364	-80384.029	2.5879954
1400000	1400	25501	772.10156	-82911.838	2544.95	-80366.888	2.5962373
1405000	1405	25501	774.81431	-82912.654	2553.8916	-80358.762	2.5922398
1410000	1410	25501	764.06183	-82884.158	2518.4499	-80365.708	2.5856662
1415000	1415	25501	768.70601	-82909.686	2533.7578	-80375.929	2.5880856
1420000	1420	25501	772.30359	-82920.245	2545.6159	-80374.629	2.5988491
1425000	1425	25501	767.081	-82904.575	2528.4015	-80376.174	2.5970521
1430000	1430	25501	762.41436	-82884.848	2513.0196	-80371.829	2.5853934
1435000	1435	25501	771.45684	-82911.114	2542.8249	-80368.289	2.5880067
1440000	1440	25501	765.24284	-82924.788	2522.3427	-80402.445	2.593027
1445000	1445	25501	764.97072	-82917.426	2521.4458	-80395.98	2.5986474
1450000	1450	25501	767.25804	-82911.63	2528.9851	-80382.645	2.5872596
1455000	1455	25501	763.55193	-82904.079	2516.7693	-80387.309	2.5856442
1460000	1460	25501	771.73989	-82920.615	2543.7579	-80376.857	2.5935993
1465000	1465	25501	771.96996	-82920.382	2544.5162	-80375.865	2.5986495
1470000	1470	25501	768.98086	-82916.136	2534.6637	-80381.472	2.5919845
1475000	1475	25501	767.46062	-82878.961	2529.6528	-80349.308	2.5868017
1480000	1480	25501	772.3723	-82917.504	2545.8424	-80371.662	2.5915461
1485000	1485	25501	762.51252	-82917.718	2513.3432	-80404.375	2.5988664
1490000	1490	25501	772.28458	-82904.7	2545.5532	-80359.146	2.5922489
1495000	1495	25501	768.71947	-82894.936	2533.8022	-80361.134	2.5851843
1500000	1500	25501	770.6673	-82907.475	2540.2225	-80367.252	2.5922987
1505000	1505	25501	762.3341	-82934.533	2512.7551	-80421.778	2.595888
1510000	1510	25501	771.83197	-82902.607	2544.0614	-80358.546	2.5889865
1515000	1515	25501	769.46814	-82895.062	2536.2699	-80358.792	2.5882992
1520000	1520	25501	771.59867	-82901.809	2543.2924	-80358.516	2.5914637
1525000	1525	25501	767.36291	-82950.343	2529.3308	-80421.012	2.5992168
1530000	1530	25501	771.16189	-82920.591	2541.8527	-80378.738	2.5923792
1535000	1535	25501	769.63409	-82899.437	2536.8169	-80362.62	2.5878303
1540000	1540	25501	770.26346	-82897.144	2538.8913	-80358.253	2.5907002
1545000	1545	25501	772.88786	-82934.79	2547.5417	-80387.248	2.5987552
1550000	1550	25501	769.37869	-82917.645	2535.975	-80381.67	2.5977362
1555000	1555	25501	777.37383	-82890.549	2562.3281	-80328.221	2.586281
1560000	1560	25501	767.94047	-82885.475	2531.2345	-80354.24	2.5880048
1565000	1565	25501	765.3379	-82937.339	2522.6561	-80414.683	2.5945931
1570000	1570	25501	771.31348	-82925.953	2542.3523	-80383.601	2.5936142
1575000	1575	25501	769.43817	-82911.272	2536.1711	-80375.101	2.5880722
1580000	1580	25501	767.64394	-82907.351	2530.2571	-80377.094	2.5876565
1585000	1585	25501	768.91548	-82928.234	2534.4482	-80393.785	2.5920012
1590000	1590	25501	767.5743	-82931.614	2530.0275	-80401.587	2.5982166
1595000	1595	25501	762.1832	-82921.076	2512.2577	-80408.818	2.5945117
1600000	1600	25501	769.21687	-82924.168	2535.4416	-80388.727	2.5896352
1605000	1605	25501	772.02417	-82900.725	2544.6949	-80356.03	2.5934587
1610000	1610	25501	772.93121	-82925.751	2547.6846	-80378.066	2.5991693
1615000	1615	25501	762.83869	-82920.629	2514.4183	-80406.211	2.5937624
1620000	1620	25501	765.8386	-82903.091	2524.3064	-80378.785	2.5848321
1625000	1625	25501	771.05195	-82907.938	2541.4903	-80366.447	2.5903326
1630000	1630	25501	772.37308	-82935.712	2545.8449	-80389.867	2.5928657
1635000	1635	25501	767.99162	-82929.122	2531.403	-80397.719	2.5941485
1640000	1640	25501	772.29911	-82909.91	2545.6011	-80364.309	2.5899147
1645000	1645	25501	773.70842	-82912.822	2550.2464	-80362.575	2.5890022
1650000	1650	25501	771.32305	-82928.585	2542.3839	-80386.201	2.5948798
1655000	1655	25501	765.5614	-82928.09	2523.3927	-80404.698	2.588484
1660000	1660	25501	769.14181	-82914.913	2535.1942	-80379.719	2.5896707
1665000	1665	25501	768.74079	-82910.058	2533.8724	-80376.185	2.5881071
1670000	1670	25501	769.00495	-82907.181	2534.7431	-80372.438	2.5966422
1675000	1675	25501	772.43708	-82912.263	2546.0559	-80366.207	2.5947245
1680000	1680	25501	766.46104	-82937.393	2526.358	-80411.035	2.5913829
1685000	1685	25501	775.97944	-82912.277	2557.732	-80354.545	2.5884871
1690000	1690	25501	771.31806	-82920.547	2542.3674	-80378.179	2.5931271
1695000	1695	25501	766.2484	-82959.707	2525.6572	-80434.05	2.5979685
1700000	1700	25501	775.18289	-82914.501	2555.1065	-80359.394	2.5917391
1705000	1705	25501	772.0141	-82920.005	2544.6617	-80375.343	2.5888021
1710000	1710	25501	771.19693	-82928.272	2541.9682	-80386.304	2.5915865
1715000	1715	25501	768.24223	-82918.189	2532.2291	-80385.96	2.5988902
1720000	1720	25501	765.53243	-82924.789	2523.2972	-80401.492	2.5928971
1725000	1725	25501	765.46326	-82910.281	2523.0693	-80387.211	2.587782
1730000	1730	25501	760.64447	-82914.061	2507.1859	-80406.875	2.5904925
1735000	1735	25501	775.00506	-82945.055	2554.5203	-80390.534	2.5961812
1740000	1740	25501	769.04743	-82915.251	2534.8832	-80380.368	2.5926665
1745000	1745	25501	764.63571	-82910.206	2520.3415	-80389.864	2.5896874
1750000	1750	25501	771.48304	-82916.596	2542.9112	-80373.684	2.591925
1755000	1755	25501	765.71978	-82911.757	2523.9148	-80387.842	2.5949627
1760000	1760	25501	768.26742	-82924.668	2532.3121	-80392.356	2.592278
1765000	1765	25501	774.28563	-82895.722	2552.1489	-80343.573	2.5897567
1770000	1770	25501	768.76888	-82918.591	2533.965	-80384.626	2.5919621
1775000	1775	25501	771.56122	-82949.793	2543.1689	-80406.624	2.5958939
1780000	1780	25501	772.4306	-82921.471	2546.0345	-80375.436	2.5942625
1785000	1785	25501	769.59387	-82915.354	2536.6843	-80378.67	2.5920688
1790000	1790	25501	761.96327	-82891.981	2511.5328	-80380.448	2.5917282
1795000	1795	25501	766.70174	-82920.824	2527.1514	-80393.672	2.5964534
1800000	1800	25501	766.46892	-82931.072	2526.384	-80404.688	2.5960733
1805000	1805	25501	766.82196	-82927.099	2527.5477	-80399.551	2.5938511
1810000	1810	25501	769.48939	-82920.472	2536.3399	-80384.133	2.590606
1815000	1815	25501	768.84335	-82930.108	2534.2105	-80395.898	2.595828
1820000	1820	25501	774.04392	-82910.282	2551.3522	-80358.93	2.5978814
1825000	1825	25501	772.5523	-82924.591	2546.4357	-80378.155	2.5902649
1830000	1830	25501	765.67548	-82897.509	2523.7688	-80373.741	2.5901516
1835000	1835	25501	768.60268	-82913.201	2533.4172	-80379.784	2.5946822
1840000	1840	25501	771.18452	-82941.406	2541.9273	-80399.478	2.5953016
