Step	Time	Atoms	Temp	PotEng	KinEng	TotEng	Density
510000	510	21558	916.9095	-69455.218	2554.9325	-66900.285	2.5357779
515000	515	21558	916.50947	-69610.227	2553.8179	-67056.409	2.5648585
520000	520	21558	915.5164	-69696.148	2551.0507	-67145.097	2.6028062
525000	525	21558	915.46948	-69678.996	2550.9199	-67128.076	2.5883058
530000	530	21558	912.73674	-69531.942	2543.3053	-66988.637	2.5526339
535000	535	21558	906.13951	-69475.876	2524.9224	-66950.953	2.5387113
540000	540	21558	926.83013	-69597.377	2582.576	-67014.801	2.5705768
545000	545	21558	923.38881	-69682.543	2572.9868	-67109.556	2.5997628
550000	550	21558	916.81855	-69655.488	2554.6791	-67100.808	2.5835539
555000	555	21558	929.33517	-69515.691	2589.5562	-66926.135	2.5492647
560000	560	21558	918.25927	-69463.487	2558.6936	-66904.794	2.5367761
565000	565	21558	911.25252	-69636.794	2539.1696	-67097.624	2.5720806
570000	570	21558	915.36553	-69664.126	2550.6303	-67113.496	2.602899
575000	575	21558	919.27516	-69680.237	2561.5243	-67118.713	2.5852934
580000	580	21558	909.94191	-69527.915	2535.5176	-66992.398	2.5489198
585000	585	21558	925.99587	-69466.406	2580.2513	-66886.155	2.5455601
590000	590	21558	917.62391	-69635.72	2556.9232	-67078.797	2.5726683
595000	595	21558	917.77221	-69693.268	2557.3364	-67135.932	2.601064
600000	600	21558	917.8688	-69662.8	2557.6056	-67105.195	2.5809498
605000	605	21558	917.15784	-69513.591	2555.6245	-66957.967	2.5473524
610000	610	21558	922.51857	-69468.906	2570.562	-66898.344	2.5471852
615000	615	21558	924.92404	-69620.899	2577.2647	-67043.634	2.5774494
620000	620	21558	923.97691	-69684.525	2574.6256	-67109.899	2.5966083
625000	625	21558	913.6923	-69635.994	2545.9679	-67090.026	2.5770306
630000	630	21558	914.08494	-69480.385	2547.062	-66933.323	2.543374
635000	635	21558	917.07266	-69537.161	2555.3871	-66981.774	2.5488184
640000	640	21558	919.64464	-69622.849	2562.5539	-67060.295	2.5803315
645000	645	21558	910.48524	-69676.519	2537.0316	-67139.488	2.5983947
650000	650	21558	925.11544	-69634.244	2577.7981	-67056.446	2.57876
655000	655	21558	919.70361	-69532.38	2562.7182	-66969.662	2.5465237
660000	660	21558	920.89688	-69533.212	2566.0432	-66967.169	2.5505553
665000	665	21558	921.15479	-69640.065	2566.7618	-67073.304	2.5782507
670000	670	21558	915.09092	-69659.787	2549.8651	-67109.922	2.5933333
675000	675	21558	918.63398	-69637.586	2559.7377	-67077.848	2.5714782
680000	680	21558	916.43422	-69531.912	2553.6082	-66978.304	2.547439
685000	685	21558	915.21452	-69514.512	2550.2095	-66964.303	2.5508234
690000	690	21558	925.3587	-69665.181	2578.4759	-67086.705	2.5835526
695000	695	21558	919.69537	-69680.739	2562.6952	-67118.044	2.5954119
700000	700	21558	913.18975	-69605.555	2544.5676	-67060.987	2.5688679
705000	705	21558	919.70795	-69544.626	2562.7303	-66981.895	2.5480642
710000	710	21558	911.94862	-69543.908	2541.1092	-67002.799	2.5549563
715000	715	21558	907.84849	-69679.31	2529.6844	-67149.626	2.5830214
720000	720	21558	910.94638	-69678.253	2538.3165	-67139.936	2.5919169
725000	725	21558	920.00449	-69639.704	2563.5566	-67076.147	2.5702144
730000	730	21558	927.44135	-69550.495	2584.2791	-66966.216	2.5487416
735000	735	21558	930.28949	-69568.95	2592.2153	-66976.735	2.5543057
740000	740	21558	921.65681	-69664.038	2568.1607	-67095.878	2.5837591
745000	745	21558	914.94627	-69661.679	2549.462	-67112.217	2.5937072
750000	750	21558	911.57872	-69635.218	2540.0785	-67095.14	2.5688623
755000	755	21558	917.07343	-69518.469	2555.3893	-66963.08	2.5483249
760000	760	21558	921.55285	-69582.828	2567.871	-67014.957	2.5623323
765000	765	21558	917.67297	-69667.7	2557.0599	-67110.641	2.5872732
770000	770	21558	916.8275	-69640.972	2554.704	-67086.268	2.5914221
775000	775	21558	909.49707	-69619.715	2534.2781	-67085.437	2.5685109
780000	780	21558	917.85744	-69524.123	2557.5739	-66966.549	2.5468836
785000	785	21558	923.18163	-69596.23	2572.4096	-67023.82	2.5609742
790000	790	21558	916.67317	-69681.101	2554.274	-67126.827	2.5834317
795000	795	21558	917.37382	-69675.623	2556.2263	-67119.397	2.5871856
800000	800	21558	919.55845	-69592.431	2562.3137	-67030.118	2.5624614
805000	805	21558	918.12255	-69516.255	2558.3126	-66957.942	2.5483341
810000	810	21558	918.1618	-69620.848	2558.422	-67062.426	2.5609892
815000	815	21558	921.11953	-69686.469	2566.6636	-67119.805	2.5895319
820000	820	21558	914.35191	-69648.753	2547.8059	-67100.947	2.5857613
825000	825	21558	922.49117	-69586.427	2570.4856	-67015.941	2.5617844
830000	830	21558	930.39071	-69537.623	2592.4974	-66945.126	2.553723
835000	835	21558	915.40752	-69601.421	2550.7473	-67050.674	2.5663955
840000	840	21558	918.07248	-69665.067	2558.1731	-67106.894	2.5903109
845000	845	21558	922.42548	-69656.199	2570.3026	-67085.896	2.5815951
850000	850	21558	923.62001	-69586.719	2573.6311	-67013.088	2.5583732
855000	855	21558	921.14326	-69542.678	2566.7297	-66975.948	2.552785
860000	860	21558	919.65012	-69643.627	2562.5691	-67081.058	2.5709744
865000	865	21558	928.97443	-69684.881	2588.551	-67096.33	2.5885145
870000	870	21558	921.15377	-69643.633	2566.759	-67076.874	2.5804489
875000	875	21558	918.33237	-69600.464	2558.8973	-67041.566	2.5577203
880000	880	21558	907.23176	-69567.396	2527.9659	-67039.431	2.5548611
885000	885	21558	918.41774	-69642.138	2559.1352	-67083.003	2.572631
890000	890	21558	916.82422	-69697.85	2554.6949	-67143.155	2.5851377
895000	895	21558	923.9594	-69635.602	2574.5768	-67061.025	2.5785876
900000	900	21558	914.21855	-69584.25	2547.4343	-67036.816	2.5620711
905000	905	21558	916.14247	-69569.34	2552.7952	-67016.545	2.5548357
910000	910	21558	916.23595	-69648.957	2553.0557	-67095.901	2.5744803
915000	915	21558	913.71043	-69693.466	2546.0184	-67147.448	2.5890908
920000	920	21558	914.69032	-69639.703	2548.7489	-67090.954	2.5792004
925000	925	21558	910.19074	-69571.336	2536.2109	-67035.125	2.5567488
930000	930	21558	915.74637	-69566.846	2551.6915	-67015.154	2.5521891
935000	935	21558	914.56327	-69631.873	2548.3948	-67083.478	2.5710535
940000	940	21558	911.87463	-69643.275	2540.903	-67102.372	2.5848994
945000	945	21558	916.94958	-69637.048	2555.0442	-67082.004	2.576001
950000	950	21558	913.33106	-69551.328	2544.9613	-67006.367	2.5551967
955000	955	21558	923.54177	-69591.85	2573.4131	-67018.437	2.5603809
960000	960	21558	917.57681	-69623.006	2556.7919	-67066.214	2.574301
965000	965	21558	924.80173	-69669.895	2576.9239	-67092.971	2.5848331
970000	970	21558	921.8714	-69630.691	2568.7587	-67061.932	2.5706128
975000	975	21558	923.31523	-69581.799	2572.7818	-67009.018	2.5538554
980000	980	21558	919.49372	-69588.657	2562.1333	-67026.523	2.5612057
985000	985	21558	921.83335	-69644.644	2568.6526	-67075.991	2.5735664
990000	990	21558	911.01641	-69678.318	2538.5116	-67139.806	2.5853748
995000	995	21558	917.04141	-69646.333	2555.3001	-67091.033	2.5678334
1000000	1000	21558	915.56121	-69587.45	2551.1755	-67036.275	2.5560056
1005000	1005	21558	918.83707	-69608.088	2560.3036	-67047.784	2.5616306
1010000	1010	21558	928.14901	-69656.053	2586.251	-67069.802	2.5801387
1015000	1015	21558	920.11519	-69706.852	2563.865	-67142.987	2.587004
1020000	1020	21558	925.5193	-69611.972	2578.9234	-67033.049	2.5651134
1025000	1025	21558	918.3216	-69578.091	2558.8673	-67019.223	2.5531984
1030000	1030	21558	919.25452	-69631.572	2561.4668	-67070.105	2.5668232
1035000	1035	21558	920.80849	-69666.24	2565.7969	-67100.443	2.5767823
1040000	1040	21558	914.49153	-69663.495	2548.1949	-67115.3	2.5795375
1045000	1045	21558	929.38048	-69625.349	2589.6824	-67035.667	2.5617689
1050000	1050	21558	916.01881	-69579.991	2552.4506	-67027.54	2.5593906
1055000	1055	21558	917.85698	-69651.26	2557.5726	-67093.687	2.5667041
1060000	1060	21558	913.17307	-69678.749	2544.5211	-67134.228	2.582311
1065000	1065	21558	910.01032	-69658.758	2535.7082	-67123.049	2.5804556
1070000	1070	21558	914.77381	-69600.367	2548.9815	-67051.386	2.5638082
1075000	1075	21558	923.63856	-69593.306	2573.6828	-67019.623	2.5563825
1080000	1080	21558	914.57658	-69630.017	2548.4319	-67081.585	2.5661144
1085000	1085	21558	922.93968	-69686.529	2571.7354	-67114.794	2.5838071
1090000	1090	21558	907.14396	-69652.436	2527.7212	-67124.714	2.5733518
1095000	1095	21558	923.86917	-69597.988	2574.3254	-67023.663	2.5584158
1100000	1100	21558	916.79602	-69593.924	2554.6163	-67039.308	2.5598198
1105000	1105	21558	911.47724	-69629.83	2539.7957	-67090.034	2.5721121
1110000	1110	21558	913.80353	-69688.637	2546.2778	-67142.359	2.5837096
1115000	1115	21558	921.37014	-69678.267	2567.3619	-67110.905	2.5756012
1120000	1120	21558	923.70516	-69607.906	2573.8683	-67034.038	2.5592558
1125000	1125	21558	925.27158	-69611.268	2578.2331	-67033.035	2.5562195
1130000	1130	21558	920.25647	-69658.579	2564.2587	-67094.321	2.5706108
1135000	1135	21558	910.92471	-69663.43	2538.2561	-67125.174	2.5802905
1140000	1140	21558	908.99943	-69633.775	2532.8914	-67100.883	2.5729805
1145000	1145	21558	922.90319	-69587.743	2571.6337	-67016.11	2.5582722
1150000	1150	21558	921.63227	-69591.178	2568.0923	-67023.086	2.5604405
1155000	1155	21558	914.7368	-69681.315	2548.8784	-67132.437	2.5740083
1160000	1160	21558	917.13083	-69683.295	2555.5493	-67127.746	2.5826543
1165000	1165	21558	919.73511	-69641.41	2562.806	-67078.604	2.5757869
1170000	1170	21558	924.11184	-69584.855	2575.0016	-67009.853	2.5569248
1175000	1175	21558	906.85885	-69611.595	2526.9268	-67084.668	2.5587563
1180000	1180	21558	920.06857	-69676.53	2563.7351	-67112.794	2.5726518
1185000	1185	21558	928.08863	-69669.266	2586.0827	-67083.183	2.5820875
1190000	1190	21558	930.00405	-69660.558	2591.42	-67069.138	2.5687855
1195000	1195	21558	915.57249	-69627.471	2551.207	-67076.264	2.5617709
1200000	1200	21558	925.69488	-69614.726	2579.4126	-67035.313	2.5626724
1205000	1205	21558	909.10577	-69721.561	2533.1877	-67188.373	2.5797139
1210000	1210	21558	915.33623	-69682.511	2550.5487	-67131.962	2.5817026
1215000	1215	21558	925.10345	-69625.418	2577.7646	-67047.654	2.5661835
1220000	1220	21558	919.67823	-69606.183	2562.6475	-67043.536	2.56084
1225000	1225	21558	923.47602	-69647.118	2573.2299	-67073.889	2.5663654
1230000	1230	21558	913.06729	-69680.539	2544.2263	-67136.313	2.5777281
1235000	1235	21558	922.95339	-69664.428	2571.7736	-67092.654	2.5818644
1240000	1240	21558	924.54037	-69640.441	2576.1956	-67064.245	2.5622428
1245000	1245	21558	919.42526	-69615.297	2561.9426	-67053.354	2.5605961
1250000	1250	21558	917.682	-69635.269	2557.085	-67078.184	2.5672772
1255000	1255	21558	917.62759	-69683.785	2556.9334	-67126.852	2.5787319
1260000	1260	21558	917.63608	-69663.354	2556.9571	-67106.397	2.5789938
1265000	1265	21558	905.95767	-69615.99	2524.4157	-67091.575	2.5668024
1270000	1270	21558	927.79071	-69607.116	2585.2526	-67021.864	2.5592774
1275000	1275	21558	918.88027	-69627.182	2560.424	-67066.758	2.571088
1280000	1280	21558	917.0254	-69625.791	2555.2555	-67070.536	2.5805373
1285000	1285	21558	912.5894	-69645.148	2542.8947	-67102.254	2.5757029
1290000	1290	21558	922.83043	-69608.731	2571.431	-67037.3	2.5594108
1295000	1295	21558	914.80226	-69605.104	2549.0608	-67056.043	2.5577053
1300000	1300	21558	924.41082	-69660.867	2575.8347	-67085.033	2.5752954
1305000	1305	21558	923.33335	-69683.69	2572.8323	-67110.857	2.5797193
1310000	1310	21558	919.25261	-69661.537	2561.4615	-67100.076	2.575135
1315000	1315	21558	919.77031	-69638.398	2562.9041	-67075.494	2.564123
1320000	1320	21558	919.73274	-69597.231	2562.7993	-67034.432	2.5601609
1325000	1325	21558	915.15491	-69642.573	2550.0434	-67092.53	2.5737889
1330000	1330	21558	922.40858	-69669.837	2570.2555	-67099.582	2.5812079
1335000	1335	21558	926.37572	-69613.661	2581.3098	-67032.351	2.5697665
1340000	1340	21558	921.50382	-69595.453	2567.7344	-67027.718	2.562752
1345000	1345	21558	913.68386	-69612.803	2545.9444	-67066.859	2.562942
1350000	1350	21558	914.61003	-69670.407	2548.5251	-67121.881	2.5758717
1355000	1355	21558	914.66025	-69685.118	2548.6651	-67136.453	2.5778073
1360000	1360	21558	925.01691	-69641.072	2577.5235	-67063.549	2.5669834
1365000	1365	21558	914.34426	-69635.867	2547.7846	-67088.082	2.5581972
1370000	1370	21558	912.36197	-69609.813	2542.261	-67067.552	2.5661009
1375000	1375	21558	922.56394	-69648.702	2570.6884	-67078.014	2.5718012
1380000	1380	21558	918.71315	-69672.968	2559.9583	-67113.01	2.5762012
1385000	1385	21558	913.77542	-69635.296	2546.1995	-67089.096	2.5687684
1390000	1390	21558	908.56903	-69597.163	2531.6921	-67065.471	2.5581792
1395000	1395	21558	925.1199	-69625.9	2577.8105	-67048.089	2.5689256
1400000	1400	21558	913.3703	-69680.472	2545.0707	-67135.401	2.5780127
1405000	1405	21558	915.75278	-69660.197	2551.7094	-67108.488	2.5763643
1410000	1410	21558	924.74453	-69664.526	2576.7645	-67087.762	2.564394
1415000	1415	21558	911.71207	-69606.99	2540.4501	-67066.54	2.5565302
1420000	1420	21558	922.63115	-69625.519	2570.8757	-67054.643	2.5717306
1425000	1425	21558	907.89299	-69665.098	2529.8084	-67135.29	2.5794712
1430000	1430	21558	928.82109	-69670.838	2588.1237	-67082.714	2.5758297
1435000	1435	21558	927.32811	-69610.999	2583.9636	-67027.036	2.5640492
1440000	1440	21558	925.14808	-69582.849	2577.889	-67004.96	2.5623376
1445000	1445	21558	916.11959	-69620.991	2552.7315	-67068.26	2.5709032
1450000	1450	21558	916.79851	-69654.46	2554.6232	-67099.837	2.5755671
1455000	1455	21558	926.67356	-69651.555	2582.1397	-67069.416	2.5725073
1460000	1460	21558	916.99331	-69645.489	2555.1661	-67090.322	2.5619243
1465000	1465	21558	917.63676	-69646.213	2556.959	-67089.254	2.5651364
1470000	1470	21558	919.67662	-69662.766	2562.643	-67100.123	2.5696037
1475000	1475	21558	914.16306	-69684.569	2547.2797	-67137.289	2.5796383
1480000	1480	21558	919.33708	-69660.624	2561.6969	-67098.927	2.5724032
1485000	1485	21558	920.22884	-69628.196	2564.1817	-67064.014	2.5643444
1490000	1490	21558	912.62326	-69599.822	2542.9891	-67056.833	2.5646618
1495000	1495	21558	917.02299	-69673.986	2555.2487	-67118.737	2.5721774
1500000	1500	21558	908.95996	-69658.094	2532.7814	-67125.312	2.5779024
1505000	1505	21558	919.65199	-69626.683	2562.5743	-67064.108	2.5705545
1510000	1510	21558	921.49464	-69628.31	2567.7088	-67060.601	2.5663922
1515000	1515	21558	932.99741	-69632.605	2599.7608	-67032.844	2.5642174
1520000	1520	21558	914.86081	-69634.005	2549.2239	-67084.781	2.5726408
1525000	1525	21558	916.20322	-69683.559	2552.9645	-67130.594	2.5767669
1530000	1530	21558	912.49704	-69629.65	2542.6374	-67087.013	2.5664879
1535000	1535	21558	923.72928	-69615.599	2573.9356	-67041.664	2.564043
1540000	1540	21558	925.13202	-69634.296	2577.8442	-67056.451	2.5676479
1545000	1545	21558	915.85568	-69657.958	2551.9961	-67105.962	2.577376
1550000	1550	21558	918.37613	-69620.221	2559.0192	-67061.202	2.5769796
1555000	1555	21558	911.88797	-69629.309	2540.9402	-67088.369	2.5685533
1560000	1560	21558	922.18989	-69611.21	2569.6461	-67041.564	2.5622634
1565000	1565	21558	917.30749	-69628.979	2556.0415	-67072.938	2.5691066
1570000	1570	21558	926.14878	-69664.876	2580.6774	-67084.199	2.5777023
1575000	1575	21558	912.36267	-69652.273	2542.2629	-67110.01	2.572526
1580000	1580	21558	921.45973	-69647.34	2567.6116	-67079.728	2.5643008
1585000	1585	21558	918.20324	-69626.35	2558.5375	-67067.813	2.5610033
1590000	1590	21558	919.40508	-69650.981	2561.8864	-67089.095	2.5676251
1595000	1595	21558	917.58142	-69659.414	2556.8048	-67102.609	2.5738396
1600000	1600	21558	912.71068	-69647.729	2543.2327	-67104.497	2.5738028
1605000	1605	21558	918.12925	-69634.353	2558.3313	-67076.022	2.563617
1610000	1610	21558	922.64089	-69620.44	2570.9028	-67049.537	2.5638356
1615000	1615	21558	916.36199	-69646.93	2553.4069	-67093.523	2.5730475
1620000	1620	21558	919.20045	-69674.632	2561.3162	-67113.316	2.5772964
1625000	1625	21558	912.39732	-69676.478	2542.3595	-67134.118	2.5705067
1630000	1630	21558	918.88506	-69651.634	2560.4373	-67091.196	2.5656972
1635000	1635	21558	921.57932	-69623.112	2567.9448	-67055.168	2.565805
1640000	1640	21558	921.70875	-69665.447	2568.3054	-67097.142	2.5725383
1645000	1645	21558	920.49324	-69671.903	2564.9185	-67106.984	2.5763996
1650000	1650	21558	921.62236	-69661.491	2568.0647	-67093.426	2.5697077
1655000	1655	21558	919.85022	-69618.741	2563.1267	-67055.614	2.5658065
1660000	1660	21558	923.49819	-69630.664	2573.2916	-67057.373	2.5648094
1665000	1665	21558	906.5716	-69679.888	2526.1264	-67153.762	2.5730816
1670000	1670	21558	913.04726	-69665.233	2544.1705	-67121.062	2.5752039
1675000	1675	21558	928.513	-69663.654	2587.2652	-67076.389	2.5725344
1680000	1680	21558	922.63353	-69630.279	2570.8823	-67059.397	2.5654282
1685000	1685	21558	921.9842	-69655.946	2569.073	-67086.873	2.5691029
1690000	1690	21558	915.57863	-69684.937	2551.2241	-67133.713	2.5730036
1695000	1695	21558	920.0673	-69657.266	2563.7316	-67093.534	2.574761
1700000	1700	21558	921.69427	-69622.004	2568.2651	-67053.739	2.5692736
1705000	1705	21558	917.89959	-69632.626	2557.6914	-67074.935	2.5626758
1710000	1710	21558	910.14851	-69662.286	2536.0933	-67126.193	2.5666871
1715000	1715	21558	919.65911	-69649.19	2562.5942	-67086.596	2.5749709
1720000	1720	21558	917.74306	-69644.133	2557.2552	-67086.878	2.5753204
1725000	1725	21558	922.10344	-69663.048	2569.4052	-67093.643	2.5685307
1730000	1730	21558	913.52373	-69625.735	2545.4982	-67080.236	2.5655737
1735000	1735	21558	917.48047	-69622.414	2556.5235	-67065.891	2.5716948
1740000	1740	21558	918.59645	-69672.852	2559.6331	-67113.219	2.5773553
1745000	1745	21558	911.58364	-69660.37	2540.0922	-67120.278	2.5722558
1750000	1750	21558	917.81174	-69645.487	2557.4466	-67088.04	2.5703357
1755000	1755	21558	910.88588	-69644.506	2538.1479	-67106.358	2.5692582
1760000	1760	21558	915.90934	-69640.969	2552.1456	-67088.823	2.5691646
1765000	1765	21558	924.96893	-69675.358	2577.3898	-67097.968	2.5736394
1770000	1770	21558	916.19529	-69676.145	2552.9424	-67123.203	2.5746928
1775000	1775	21558	915.91695	-69648.537	2552.1668	-67096.37	2.5697352
1780000	1780	21558	913.4432	-69625.515	2545.2738	-67080.241	2.5673002
1785000	1785	21558	920.75717	-69666.285	2565.6539	-67100.631	2.5730275
1790000	1790	21558	929.03014	-69645.877	2588.7062	-67057.171	2.576103
1795000	1795	21558	914.07105	-69641.057	2547.0233	-67094.034	2.575487
1800000	1800	21558	920.34614	-69615.528	2564.5086	-67051.02	2.5641916
1805000	1805	21558	915.9521	-69642.284	2552.2648	-67090.019	2.5669623
1810000	1810	21558	923.19198	-69639.488	2572.4384	-67067.049	2.572689
1815000	1815	21558	917.40915	-69659.598	2556.3248	-67103.274	2.5738833
1820000	1820	21558	925.48425	-69659.145	2578.8257	-67080.319	2.5727361
1825000	1825	21558	913.6499	-69626.182	2545.8498	-67080.332	2.5675105
1830000	1830	21558	917.69853	-69627.167	2557.1311	-67070.036	2.5691744
1835000	1835	21558	915.34714	-69662.503	2550.579	-67111.924	2.5744596
1840000	1840	21558	925.1464	-69660.185	2577.8843	-67082.3	2.5708495
